待ち牌のロス数,手牌,ロスの内訳
8,1111234456,8s4枚 9s4枚
8,1111235888,2s3枚 8s1枚 9s4枚
8,1111235999,2s3枚 8s4枚 9s1枚
8,1112222345,8s4枚 9s4枚
8,1112224568,1s1枚 2s1枚 4s3枚 5s3枚
8,1112225789,1s1枚 2s1枚 8s3枚 9s3枚
8,1112233445,8s4枚 9s4枚
8,1112233446,2s2枚 3s2枚 9s4枚
8,1112333345,8s4枚 9s4枚
8,1112334455,8s4枚 9s4枚
8,1112344445,8s4枚 9s4枚
8,1112344456,8s4枚 9s4枚
8,1112344556,8s4枚 9s4枚
8,1112345555,8s4枚 9s4枚
8,1112345666,8s4枚 9s4枚
8,1112345777,8s4枚 9s4枚
8,1113556677,6s2枚 7s2枚 9s4枚
8,1113566778,6s2枚 7s2枚 9s4枚
8,1113567789,6s3枚 7s2枚 9s3枚
8,1114444568,1s1枚 2s4枚 5s3枚
8,1114555568,1s1枚 2s4枚 4s3枚
8,1114566788,1s1枚 2s4枚 4s3枚
8,1115567789,1s1枚 2s4枚 9s3枚
8,1115788889,1s1枚 2s4枚 9s3枚
8,1115789999,1s1枚 2s4枚 8s3枚
8,1122233345,8s4枚 9s4枚
8,1122334446,2s2枚 3s2枚 9s4枚
8,1122334456,8s4枚 9s4枚
8,1122334566,1s2枚 2s2枚 9s4枚
8,1122335567,1s2枚 2s2枚 9s4枚
8,1222233457,1s3枚 3s2枚 4s3枚
8,1222234456,8s4枚 9s4枚
8,1222235888,1s3枚 8s1枚 9s4枚
8,1222235999,1s3枚 8s4枚 9s1枚
8,1222333445,8s4枚 9s4枚
8,1223334455,8s4枚 9s4枚
8,1223344445,8s4枚 9s4枚
8,1223344446,2s2枚 3s2枚 9s4枚
8,1223344456,8s4枚 9s4枚
8,1223344556,8s4枚 9s4枚
8,1223345555,8s4枚 9s4枚
8,1223345556,2s2枚 3s2枚 9s4枚
8,1223345666,8s4枚 9s4枚
8,1223345667,2s2枚 3s2枚 9s4枚
8,1223345777,8s4枚 9s4枚
8,1223346666,2s2枚 3s2枚 9s4枚
8,1223346777,2s2枚 3s2枚 9s4枚
8,1223346888,2s2枚 3s2枚 9s4枚
8,1233334456,8s4枚 9s4枚
8,1233444556,8s4枚 9s4枚
8,1233455557,1s3枚 3s2枚 4s3枚
8,1233455888,1s3枚 8s1枚 9s4枚
8,1233455999,1s3枚 8s4枚 9s1枚
8,1233456667,1s3枚 3s2枚 4s3枚
8,1233456778,1s3枚 3s2枚 4s3枚
8,1233456788,1s3枚 3s2枚 4s3枚
8,1233457777,1s3枚 3s2枚 4s3枚
8,1233457789,1s3枚 3s2枚 4s3枚
8,1233457888,1s3枚 3s2枚 4s3枚
8,1233457999,1s3枚 3s2枚 4s3枚
8,1233556677,6s2枚 7s2枚 9s4枚
8,1233566778,6s2枚 7s2枚 9s4枚
8,1233567789,6s3枚 7s2枚 9s3枚
8,1234445566,8s4枚 9s4枚
8,1234455556,8s4枚 9s4枚
8,1234456666,8s4枚 9s4枚
8,1234456777,8s4枚 9s4枚
8,1234555666,8s4枚 9s4枚
8,1235888999,1s3枚 2s3枚 8s1枚 9s1枚
8,2222333345,8s4枚 9s4枚
8,2222334455,8s4枚 9s4枚
8,2222334457,1s4枚 3s2枚 4s2枚
8,2222344445,8s4枚 9s4枚
8,2222344456,8s4枚 9s4枚
8,2222344556,8s4枚 9s4枚
8,2222345555,8s4枚 9s4枚
8,2222345666,8s4枚 9s4枚
8,2222345777,8s4枚 9s4枚
8,2223334445,8s4枚 9s4枚
8,2223334456,8s4枚 9s4枚
8,2223344555,8s4枚 9s4枚
8,2223344557,1s4枚 3s2枚 4s2枚
8,2223455567,1s4枚 9s4枚
8,2223556677,6s2枚 7s2枚 9s4枚
8,2223566778,6s2枚 7s2枚 9s4枚
8,2223567789,6s3枚 7s2枚 9s3枚
8,2224444568,1s4枚 2s1枚 5s3枚
8,2224555568,1s4枚 2s1枚 4s3枚
8,2224566788,1s4枚 2s1枚 4s3枚
8,2224667788,1s4枚 7s2枚 8s2枚
8,2224677889,1s4枚 7s2枚 8s2枚
8,2225567789,1s4枚 2s1枚 9s3枚
8,2225788889,1s4枚 2s1枚 9s3枚
8,2225789999,1s4枚 2s1枚 8s3枚
8,2233344455,8s4枚 9s4枚
8,2233444456,8s4枚 9s4枚
8,2233444556,8s4枚 9s4枚
8,2233445555,8s4枚 9s4枚
8,2233445557,1s4枚 3s2枚 4s2枚
8,2233445566,8s4枚 9s4枚
8,2233445666,8s4枚 9s4枚
8,2233445667,2s2枚 3s2枚 9s4枚
8,2233445777,8s4枚 9s4枚
8,2233446666,2s2枚 3s2枚 9s4枚
8,2233446777,2s2枚 3s2枚 9s4枚
8,2233446888,2s2枚 3s2枚 9s4枚
8,2234456666,8s4枚 9s4枚
8,2234456888,6s3枚 8s1枚 9s4枚
8,2234456999,6s3枚 8s4枚 9s1枚
8,2234556677,6s2枚 7s2枚 9s4枚
8,2234566778,6s2枚 7s2枚 9s4枚
8,2234567789,6s3枚 7s2枚 9s3枚
8,2333344445,8s4枚 9s4枚
8,2333344456,8s4枚 9s4枚
8,2333344556,8s4枚 9s4枚
8,2333345555,8s4枚 9s4枚
8,2333345666,8s4枚 9s4枚
8,2333345777,8s4枚 9s4枚
8,2333444555,8s4枚 9s4枚
8,2334444556,8s4枚 9s4枚
8,2334445556,8s4枚 9s4枚
8,2334455557,1s4枚 3s2枚 4s2枚
8,2334455666,8s4枚 9s4枚
8,2334455777,8s4枚 9s4枚
8,2334456667,1s4枚 3s2枚 4s2枚
8,2334456778,1s4枚 3s2枚 4s2枚
8,2334456788,1s4枚 3s2枚 4s2枚
8,2334457777,1s4枚 3s2枚 4s2枚
8,2334457789,1s4枚 3s2枚 4s2枚
8,2334457888,1s4枚 3s2枚 4s2枚
8,2334457999,1s4枚 3s2枚 4s2枚
8,2334556677,6s2枚 7s2枚 9s4枚
8,2334566778,6s2枚 7s2枚 9s4枚
8,2334567789,6s3枚 7s2枚 9s3枚
8,2344445555,8s4枚 9s4枚
8,2344445566,8s4枚 9s4枚
8,2344445666,8s4枚 9s4枚
8,2344445777,8s4枚 9s4枚
8,2344455556,8s4枚 9s4枚
8,2344455566,8s4枚 9s4枚
8,2344456666,8s4枚 9s4枚
8,2344456777,8s4枚 9s4枚
8,2344555666,8s4枚 9s4枚
8,2344556666,8s4枚 9s4枚
8,2344556777,8s4枚 9s4枚
8,2345555666,8s4枚 9s4枚
8,2345555777,8s4枚 9s4枚
8,2455556666,8s4枚 9s4枚
8,2455556888,6s3枚 8s1枚 9s4枚
8,2455556999,6s3枚 8s4枚 9s1枚
8,2456666888,5s3枚 8s1枚 9s4枚
8,2456666999,5s3枚 8s4枚 9s1枚
8,2456888999,5s3枚 6s3枚 8s1枚 9s1枚
8,3333455567,1s4枚 9s4枚
8,3333556677,6s2枚 7s2枚 9s4枚
8,3333566778,6s2枚 7s2枚 9s4枚
8,3333567789,6s3枚 7s2枚 9s3枚
8,3334445567,1s4枚 9s4枚
8,3334556678,1s4枚 2s4枚
8,3334566678,1s4枚 2s4枚
8,3334566789,1s4枚 2s4枚
8,3334667788,1s4枚 7s2枚 8s2枚
8,3334677889,1s4枚 7s2枚 8s2枚
8,3335555678,1s4枚 2s4枚
8,3335566778,1s4枚 2s4枚
8,3335666678,1s4枚 2s4枚
8,3335667788,1s4枚 2s4枚
8,3335677778,1s4枚 2s4枚
8,3335677889,1s4枚 2s4枚
8,3335678888,1s4枚 2s4枚
8,3335678999,1s4枚 2s4枚
8,3344555567,1s4枚 9s4枚
8,3344556677,1s4枚 9s4枚
8,3344556778,1s4枚 3s2枚 4s2枚
8,3344556788,1s4枚 3s2枚 4s2枚
8,3344557777,1s4枚 3s2枚 4s2枚
8,3344557789,1s4枚 3s2枚 4s2枚
8,3344557888,1s4枚 3s2枚 4s2枚
8,3344557999,1s4枚 3s2枚 4s2枚
8,3444455567,1s4枚 9s4枚
8,3444566778,6s2枚 7s2枚 9s4枚
8,3444567789,6s3枚 7s2枚 9s3枚
8,3445555667,1s4枚 9s4枚
8,3445667788,1s4枚 7s2枚 8s2枚
8,3445677889,1s4枚 7s2枚 8s2枚
8,3455556677,1s4枚 9s4枚
8,3455566667,1s4枚 9s4枚
8,3455567777,1s4枚 9s4枚
8,3455567888,1s4枚 9s4枚
8,3455666777,1s4枚 9s4枚
8,3455778899,1s4枚 8s2枚 9s2枚
8,3555566778,6s2枚 7s2枚 9s4枚
8,3555567789,6s3枚 7s2枚 9s3枚
8,3555667788,6s2枚 7s2枚 9s4枚
8,3556677888,6s2枚 7s2枚 9s4枚
8,3566778888,6s2枚 7s2枚 9s4枚
8,3567788889,6s3枚 7s2枚 9s3枚
8,4444555568,1s4枚 2s4枚
8,4444556678,1s4枚 2s4枚
8,4444566678,1s4枚 2s4枚
8,4444566788,1s4枚 2s4枚
8,4444566789,1s4枚 2s4枚
8,4444667788,1s4枚 7s2枚 8s2枚
8,4444677889,1s4枚 7s2枚 8s2枚
8,4445555678,1s4枚 2s4枚
8,4445556678,1s4枚 2s4枚
8,4445556789,1s4枚 2s4枚
8,4445566778,1s4枚 2s4枚
8,4445666678,1s4枚 2s4枚
8,4445667788,1s4枚 2s4枚
8,4445677778,1s4枚 2s4枚
8,4445677889,1s4枚 2s4枚
8,4445678888,1s4枚 2s4枚
8,4445678999,1s4枚 2s4枚
8,4455566678,1s4枚 2s4枚
8,4455666678,1s4枚 2s4枚
8,4455666789,1s4枚 2s4枚
8,4455667788,1s4枚 2s4枚
8,4456778899,1s4枚 8s2枚 9s2枚
8,4555566678,1s4枚 2s4枚
8,4555566789,1s4枚 2s4枚
8,4555666778,1s4枚 2s4枚
8,4555677889,1s4枚 7s2枚 8s2枚
8,4556666778,1s4枚 2s4枚
8,4556667788,1s4枚 2s4枚
8,4556667789,1s4枚 2s4枚
8,4556677778,1s4枚 2s4枚
8,4556677889,1s4枚 2s4枚
8,4556678888,1s4枚 2s4枚
8,4556678999,1s4枚 2s4枚
8,4566667788,1s4枚 2s4枚
8,4566677778,1s4枚 2s4枚
8,4566677889,1s4枚 2s4枚
8,4566678888,1s4枚 2s4枚
8,4566678999,1s4枚 2s4枚
8,4566777789,1s4枚 2s4枚
8,4566777888,1s4枚 2s4枚
8,4566778899,1s4枚 2s4枚
8,4566788889,1s4枚 2s4枚
8,4566789999,1s4枚 2s4枚
8,4666677889,1s4枚 7s2枚 8s2枚
8,4666778899,1s4枚 7s2枚 8s2枚
8,4667788999,1s4枚 7s2枚 8s2枚
8,4677889999,1s4枚 7s2枚 8s2枚
8,5555666678,1s4枚 2s4枚
8,5555667788,1s4枚 2s4枚
8,5555677778,1s4枚 2s4枚
8,5555677889,1s4枚 2s4枚
8,5555678888,1s4枚 2s4枚
8,5555678999,1s4枚 2s4枚
8,5556667778,1s4枚 2s4枚
8,5556677888,1s4枚 2s4枚
8,5566677788,1s4枚 2s4枚
8,5566777889,1s4枚 2s4枚
8,5566778888,1s4枚 2s4枚
8,5566778999,1s4枚 2s4枚
8,5567789999,1s4枚 2s4枚
8,5666677778,1s4枚 2s4枚
8,5666677889,1s4枚 2s4枚
8,5666678888,1s4枚 2s4枚
8,5666678999,1s4枚 2s4枚
8,5666777888,1s4枚 2s4枚
8,5667778889,1s4枚 2s4枚
8,5667788999,1s4枚 2s4枚
8,5677778888,1s4枚 2s4枚
8,5677778999,1s4枚 2s4枚
8,5677788899,1s4枚 2s4枚
8,5677889999,1s4枚 2s4枚
8,5678888999,1s4枚 2s4枚
8,5788889999,1s4枚 2s4枚
9,1111234568,2s3枚 4s3枚 5s3枚
9,1111234777,7s1枚 8s4枚 9s4枚
9,1111234789,7s3枚 8s3枚 9s3枚
9,1111234888,7s4枚 8s1枚 9s4枚
9,1111234999,7s4枚 8s4枚 9s1枚
9,1111235789,2s3枚 8s3枚 9s3枚
9,1112223455,1s1枚 8s4枚 9s4枚
9,1112224456,1s1枚 8s4枚 9s4枚
9,1112344568,1s1枚 2s3枚 4s2枚 5s3枚
9,1112344777,7s1枚 8s4枚 9s4枚
9,1112344789,7s3枚 8s3枚 9s3枚
9,1112344888,7s4枚 8s1枚 9s4枚
9,1112344999,7s4枚 8s4枚 9s1枚
9,1113333455,1s1枚 8s4枚 9s4枚
9,1113334445,1s1枚 8s4枚 9s4枚
9,1113334456,1s1枚 8s4枚 9s4枚
9,1113334566,1s1枚 2s4枚 9s4枚
9,1113335567,1s1枚 2s4枚 9s4枚
9,1113344555,1s1枚 8s4枚 9s4枚
9,1113345777,7s1枚 8s4枚 9s4枚
9,1113345789,7s3枚 8s3枚 9s3枚
9,1113345888,7s4枚 8s1枚 9s4枚
9,1113345999,7s4枚 8s4枚 9s1枚
9,1113444455,1s1枚 8s4枚 9s4枚
9,1113444556,1s1枚 8s4枚 9s4枚
9,1113445556,1s1枚 8s4枚 9s4枚
9,1113445568,1s1枚 2s4枚 4s2枚 5s2枚
9,1113455666,1s1枚 8s4枚 9s4枚
9,1113455777,1s1枚 8s4枚 9s4枚
9,1114444566,1s1枚 2s4枚 9s4枚
9,1114445556,1s1枚 2s4枚 9s4枚
9,1114445566,1s1枚 8s4枚 9s4枚
9,1114445567,1s1枚 2s4枚 9s4枚
9,1114445677,1s1枚 2s4枚 3s4枚
9,1114446678,1s1枚 2s4枚 3s4枚
9,1114446789,1s1枚 2s4枚 3s4枚
9,1114455556,1s1枚 8s4枚 9s4枚
9,1114455666,1s1枚 2s4枚 9s4枚
9,1114455668,1s1枚 2s4枚 4s2枚 5s2枚
9,1114456666,1s1枚 8s4枚 9s4枚
9,1114456777,1s1枚 8s4枚 9s4枚
9,1114555566,1s1枚 2s4枚 9s4枚
9,1114555666,1s1枚 8s4枚 9s4枚
9,1114555667,1s1枚 2s4枚 9s4枚
9,1114556667,1s1枚 2s4枚 9s4枚
9,1114566777,1s1枚 2s4枚 9s4枚
9,1114566888,1s1枚 2s4枚 9s4枚
9,1115555677,1s1枚 2s4枚 3s4枚
9,1115556667,1s1枚 2s4枚 3s4枚
9,1115556677,1s1枚 2s4枚 9s4枚
9,1115556678,1s1枚 2s4枚 3s4枚
9,1115556789,1s1枚 2s4枚 3s4枚
9,1115566667,1s1枚 2s4枚 9s4枚
9,1115566777,1s1枚 2s4枚 3s4枚
9,1115567777,1s1枚 2s4枚 9s4枚
9,1115567888,1s1枚 2s4枚 9s4枚
9,1115666677,1s1枚 2s4枚 3s4枚
9,1115666777,1s1枚 2s4枚 9s4枚
9,1115666778,1s1枚 2s4枚 3s4枚
9,1115667778,1s1枚 2s4枚 3s4枚
9,1115667789,1s1枚 2s4枚 3s4枚
9,1115677789,1s1枚 2s4枚 3s4枚
9,1115677888,1s1枚 2s4枚 3s4枚
9,1115677999,1s1枚 2s4枚 3s4枚
9,1115778899,1s1枚 2s4枚 8s2枚 9s2枚
9,1116666789,1s1枚 2s4枚 3s4枚
9,1116667788,1s1枚 2s4枚 3s4枚
9,1116677778,1s1枚 2s4枚 3s4枚
9,1116677889,1s1枚 2s4枚 3s4枚
9,1116678888,1s1枚 2s4枚 3s4枚
9,1116678999,1s1枚 2s4枚 3s4枚
9,1116777789,1s1枚 2s4枚 3s4枚
9,1116777888,1s1枚 2s4枚 3s4枚
9,1116778899,1s1枚 2s4枚 3s4枚
9,1116788889,1s1枚 2s4枚 3s4枚
9,1116789999,1s1枚 2s4枚 3s4枚
9,1122334777,7s1枚 8s4枚 9s4枚
9,1122334789,7s3枚 8s3枚 9s3枚
9,1122334888,7s4枚 8s1枚 9s4枚
9,1122334999,7s4枚 8s4枚 9s1枚
9,1122335888,1s2枚 2s2枚 8s1枚 9s4枚
9,1122335999,1s2枚 2s2枚 8s4枚 9s1枚
9,1123345678,5s3枚 7s3枚 8s3枚
9,1222234568,1s3枚 4s3枚 5s3枚
9,1222234777,7s1枚 8s4枚 9s4枚
9,1222234789,7s3枚 8s3枚 9s3枚
9,1222234888,7s4枚 8s1枚 9s4枚
9,1222234999,7s4枚 8s4枚 9s1枚
9,1222235789,1s3枚 8s3枚 9s3枚
9,1223344777,7s1枚 8s4枚 9s4枚
9,1223344789,7s3枚 8s3枚 9s3枚
9,1223344888,7s4枚 8s1枚 9s4枚
9,1223344999,7s4枚 8s4枚 9s1枚
9,1233334777,7s1枚 8s4枚 9s4枚
9,1233334789,7s3枚 8s3枚 9s3枚
9,1233334888,7s4枚 8s1枚 9s4枚
9,1233334999,7s4枚 8s4枚 9s1枚
9,1233345777,7s1枚 8s4枚 9s4枚
9,1233345789,7s3枚 8s3枚 9s3枚
9,1233345888,7s4枚 8s1枚 9s4枚
9,1233345999,7s4枚 8s4枚 9s1枚
9,1233445777,7s1枚 8s4枚 9s4枚
9,1233445789,7s3枚 8s3枚 9s3枚
9,1233445888,7s4枚 8s1枚 9s4枚
9,1233445999,7s4枚 8s4枚 9s1枚
9,1233455789,1s3枚 8s3枚 9s3枚
9,1234444568,1s3枚 2s3枚 5s3枚
9,1234444777,7s1枚 8s4枚 9s4枚
9,1234444789,7s3枚 8s3枚 9s3枚
9,1234444888,7s4枚 8s1枚 9s4枚
9,1234444999,7s4枚 8s4枚 9s1枚
9,1234445677,1s3枚 2s3枚 3s3枚
9,1234446678,1s3枚 2s3枚 3s3枚
9,1234446789,1s3枚 2s3枚 3s3枚
9,1234555568,1s3枚 2s3枚 4s3枚
9,1234555777,7s1枚 8s4枚 9s4枚
9,1234555789,7s3枚 8s3枚 9s3枚
9,1234555888,7s4枚 8s1枚 9s4枚
9,1234555999,7s4枚 8s4枚 9s1枚
9,1234566788,1s3枚 2s3枚 4s3枚
9,1234666777,7s1枚 8s4枚 9s4枚
9,1234666789,7s3枚 8s3枚 9s3枚
9,1234666888,7s4枚 8s1枚 9s4枚
9,1234666999,7s4枚 8s4枚 9s1枚
9,1235555677,1s3枚 2s3枚 3s3枚
9,1235556667,1s3枚 2s3枚 3s3枚
9,1235556678,1s3枚 2s3枚 3s3枚
9,1235556789,1s3枚 2s3枚 3s3枚
9,1235566777,1s3枚 2s3枚 3s3枚
9,1235567789,1s3枚 2s3枚 9s3枚
9,1235666677,1s3枚 2s3枚 3s3枚
9,1235666778,1s3枚 2s3枚 3s3枚
9,1235667778,1s3枚 2s3枚 3s3枚
9,1235667789,1s3枚 2s3枚 3s3枚
9,1235677789,1s3枚 2s3枚 3s3枚
9,1235677888,1s3枚 2s3枚 3s3枚
9,1235677999,1s3枚 2s3枚 3s3枚
9,1235788889,1s3枚 2s3枚 9s3枚
9,1235789999,1s3枚 2s3枚 8s3枚
9,1236666789,1s3枚 2s3枚 3s3枚
9,1236667788,1s3枚 2s3枚 3s3枚
9,1236677778,1s3枚 2s3枚 3s3枚
9,1236677889,1s3枚 2s3枚 3s3枚
9,1236678888,1s3枚 2s3枚 3s3枚
9,1236678999,1s3枚 2s3枚 3s3枚
9,1236777789,1s3枚 2s3枚 3s3枚
9,1236777888,1s3枚 2s3枚 3s3枚
9,1236778899,1s3枚 2s3枚 3s3枚
9,1236788889,1s3枚 2s3枚 3s3枚
9,1236789999,1s3枚 2s3枚 3s3枚
9,1344445678,5s3枚 7s3枚 8s3枚
9,1345555678,4s3枚 7s3枚 8s3枚
9,1345677778,4s3枚 5s3枚 8s3枚
9,1345678888,4s3枚 5s3枚 7s3枚
9,2222344568,1s4枚 4s2枚 5s3枚
9,2222344777,7s1枚 8s4枚 9s4枚
9,2222344789,7s3枚 8s3枚 9s3枚
9,2222344888,7s4枚 8s1枚 9s4枚
9,2222344999,7s4枚 8s4枚 9s1枚
9,2222345679,3s3枚 5s3枚 6s3枚
9,2223334566,1s4枚 2s1枚 9s4枚
9,2223334777,7s1枚 8s4枚 9s4枚
9,2223334789,7s3枚 8s3枚 9s3枚
9,2223334888,7s4枚 8s1枚 9s4枚
9,2223334999,7s4枚 8s4枚 9s1枚
9,2223335567,1s4枚 2s1枚 9s4枚
9,2223345777,7s1枚 8s4枚 9s4枚
9,2223345789,7s3枚 8s3枚 9s3枚
9,2223345888,7s4枚 8s1枚 9s4枚
9,2223345999,7s4枚 8s4枚 9s1枚
9,2223445568,1s4枚 2s1枚 4s2枚 5s2枚
9,2223455888,1s4枚 8s1枚 9s4枚
9,2223455999,1s4枚 8s4枚 9s1枚
9,2224444566,1s4枚 2s1枚 9s4枚
9,2224445556,1s4枚 2s1枚 9s4枚
9,2224445567,1s4枚 2s1枚 9s4枚
9,2224445677,1s4枚 2s1枚 3s4枚
9,2224446678,1s4枚 2s1枚 3s4枚
9,2224446789,1s4枚 2s1枚 3s4枚
9,2224455666,1s4枚 2s1枚 9s4枚
9,2224455668,1s4枚 2s1枚 4s2枚 5s2枚
9,2224456888,1s4枚 8s1枚 9s4枚
9,2224456999,1s4枚 8s4枚 9s1枚
9,2224555566,1s4枚 2s1枚 9s4枚
9,2224555667,1s4枚 2s1枚 9s4枚
9,2224556667,1s4枚 2s1枚 9s4枚
9,2224566777,1s4枚 2s1枚 9s4枚
9,2224566888,1s4枚 2s1枚 9s4枚
9,2225555677,1s4枚 2s1枚 3s4枚
9,2225556667,1s4枚 2s1枚 3s4枚
9,2225556677,1s4枚 2s1枚 9s4枚
9,2225556678,1s4枚 2s1枚 3s4枚
9,2225556789,1s4枚 2s1枚 3s4枚
9,2225566667,1s4枚 2s1枚 9s4枚
9,2225566777,1s4枚 2s1枚 3s4枚
9,2225567777,1s4枚 2s1枚 9s4枚
9,2225567888,1s4枚 2s1枚 9s4枚
9,2225666677,1s4枚 2s1枚 3s4枚
9,2225666777,1s4枚 2s1枚 9s4枚
9,2225666778,1s4枚 2s1枚 3s4枚
9,2225667778,1s4枚 2s1枚 3s4枚
9,2225667789,1s4枚 2s1枚 3s4枚
9,2225677789,1s4枚 2s1枚 3s4枚
9,2225677888,1s4枚 2s1枚 3s4枚
9,2225677999,1s4枚 2s1枚 3s4枚
9,2225778899,1s4枚 2s1枚 8s2枚 9s2枚
9,2226666789,1s4枚 2s1枚 3s4枚
9,2226667788,1s4枚 2s1枚 3s4枚
9,2226677778,1s4枚 2s1枚 3s4枚
9,2226677889,1s4枚 2s1枚 3s4枚
9,2226678888,1s4枚 2s1枚 3s4枚
9,2226678999,1s4枚 2s1枚 3s4枚
9,2226777789,1s4枚 2s1枚 3s4枚
9,2226777888,1s4枚 2s1枚 3s4枚
9,2226778899,1s4枚 2s1枚 3s4枚
9,2226788889,1s4枚 2s1枚 3s4枚
9,2226789999,1s4枚 2s1枚 3s4枚
9,2233345678,5s3枚 7s3枚 8s3枚
9,2233444777,7s1枚 8s4枚 9s4枚
9,2233444789,7s3枚 8s3枚 9s3枚
9,2233444888,7s4枚 8s1枚 9s4枚
9,2233444999,7s4枚 8s4枚 9s1枚
9,2234456678,6s2枚 8s3枚 9s4枚
9,2234456789,6s3枚 8s3枚 9s3枚
9,2333344777,7s1枚 8s4枚 9s4枚
9,2333344789,7s3枚 8s3枚 9s3枚
9,2333344888,7s4枚 8s1枚 9s4枚
9,2333344999,7s4枚 8s4枚 9s1枚
9,2333345679,2s3枚 5s3枚 6s3枚
9,2333445777,7s1枚 8s4枚 9s4枚
9,2333445789,7s3枚 8s3枚 9s3枚
9,2333445888,7s4枚 8s1枚 9s4枚
9,2333445999,7s4枚 8s4枚 9s1枚
9,2334445777,7s1枚 8s4枚 9s4枚
9,2334445789,7s3枚 8s3枚 9s3枚
9,2334445888,7s4枚 8s1枚 9s4枚
9,2334445999,7s4枚 8s4枚 9s1枚
9,2344455678,2s3枚 7s3枚 8s3枚
9,2344555568,1s4枚 2s3枚 4s2枚
9,2344555777,7s1枚 8s4枚 9s4枚
9,2344555789,7s3枚 8s3枚 9s3枚
9,2344555888,7s4枚 8s1枚 9s4枚
9,2344555999,7s4枚 8s4枚 9s1枚
9,2344566788,1s4枚 2s3枚 4s2枚
9,2344666777,7s1枚 8s4枚 9s4枚
9,2344666789,7s3枚 8s3枚 9s3枚
9,2344666888,7s4枚 8s1枚 9s4枚
9,2344666999,7s4枚 8s4枚 9s1枚
9,2345555679,2s3枚 3s3枚 6s3枚
9,2345566678,2s3枚 3s3枚 8s3枚
9,2345666679,2s3枚 3s3枚 5s3枚
9,2345677788,2s3枚 3s3枚 5s3枚
9,2345677899,2s3枚 3s3枚 5s3枚
9,2445566888,5s2枚 6s2枚 8s1枚 9s4枚
9,2445566999,5s2枚 6s2枚 8s4枚 9s1枚
9,2455556678,6s2枚 8s3枚 9s4枚
9,2455556789,6s3枚 8s3枚 9s3枚
9,2455667888,5s2枚 6s2枚 8s1枚 9s4枚
9,2455667999,5s2枚 6s2枚 8s4枚 9s1枚
9,2456666789,5s3枚 8s3枚 9s3枚
9,2456678888,5s3枚 6s2枚 9s4枚
9,2456678999,5s3枚 6s2枚 8s3枚 9s1枚
9,2456788889,5s3枚 6s3枚 9s3枚
9,2456789999,5s3枚 6s3枚 8s3枚
9,3333455888,1s4枚 8s1枚 9s4枚
9,3333455999,1s4枚 8s4枚 9s1枚
9,3334445677,1s4枚 2s4枚 3s1枚
9,3334445888,1s4枚 8s1枚 9s4枚
9,3334445999,1s4枚 8s4枚 9s1枚
9,3334446678,1s4枚 2s4枚 3s1枚
9,3334446789,1s4枚 2s4枚 3s1枚
9,3334455777,7s1枚 8s4枚 9s4枚
9,3334455789,7s3枚 8s3枚 9s3枚
9,3334455888,7s4枚 8s1枚 9s4枚
9,3334455999,7s4枚 8s4枚 9s1枚
9,3334456888,1s4枚 8s1枚 9s4枚
9,3334456999,1s4枚 8s4枚 9s1枚
9,3334566999,1s4枚 2s4枚 9s1枚
9,3335555677,1s4枚 2s4枚 3s1枚
9,3335556667,1s4枚 2s4枚 3s1枚
9,3335556678,1s4枚 2s4枚 3s1枚
9,3335556789,1s4枚 2s4枚 3s1枚
9,3335566777,1s4枚 2s4枚 3s1枚
9,3335567999,1s4枚 2s4枚 9s1枚
9,3335666677,1s4枚 2s4枚 3s1枚
9,3335666778,1s4枚 2s4枚 3s1枚
9,3335667778,1s4枚 2s4枚 3s1枚
9,3335667789,1s4枚 2s4枚 3s1枚
9,3335677789,1s4枚 2s4枚 3s1枚
9,3335677888,1s4枚 2s4枚 3s1枚
9,3335677999,1s4枚 2s4枚 3s1枚
9,3336666789,1s4枚 2s4枚 3s1枚
9,3336667788,1s4枚 2s4枚 3s1枚
9,3336677778,1s4枚 2s4枚 3s1枚
9,3336677889,1s4枚 2s4枚 3s1枚
9,3336678888,1s4枚 2s4枚 3s1枚
9,3336678999,1s4枚 2s4枚 3s1枚
9,3336777789,1s4枚 2s4枚 3s1枚
9,3336777888,1s4枚 2s4枚 3s1枚
9,3336778899,1s4枚 2s4枚 3s1枚
9,3336788889,1s4枚 2s4枚 3s1枚
9,3336789999,1s4枚 2s4枚 3s1枚
9,3344445777,7s1枚 8s4枚 9s4枚
9,3344445789,7s3枚 8s3枚 9s3枚
9,3344445888,7s4枚 8s1枚 9s4枚
9,3344445999,7s4枚 8s4枚 9s1枚
9,3344555888,1s4枚 8s1枚 9s4枚
9,3344555999,1s4枚 8s4枚 9s1枚
9,3345555777,7s1枚 8s4枚 9s4枚
9,3345555789,7s3枚 8s3枚 9s3枚
9,3345555888,7s4枚 8s1枚 9s4枚
9,3345555999,7s4枚 8s4枚 9s1枚
9,3345666777,7s1枚 8s4枚 9s4枚
9,3345666789,7s3枚 8s3枚 9s3枚
9,3345666888,7s4枚 8s1枚 9s4枚
9,3345666999,7s4枚 8s4枚 9s1枚
9,3444455888,1s4枚 8s1枚 9s4枚
9,3444455999,1s4枚 8s4枚 9s1枚
9,3444555777,7s1枚 8s4枚 9s4枚
9,3444555789,7s3枚 8s3枚 9s3枚
9,3444555888,7s4枚 8s1枚 9s4枚
9,3444555999,7s4枚 8s4枚 9s1枚
9,3444556888,1s4枚 8s1枚 9s4枚
