待ち牌のロス数,手牌,ロスの内訳
0,113334567777,
0,113334567789,
0,113334567888,
0,113334567999,
0,113344455567,
0,113344555678,
0,113344556678,
0,113344556789,
0,113444455678,
0,113444456678,
0,113444456789,
0,113444555667,
0,113445556677,
0,113445556678,
0,113445566667,
0,113445566678,
0,113445566778,
0,113445566789,
0,113445567777,
0,113445567789,
0,113445567888,
0,113445567999,
0,113455556678,
0,113455556789,
0,113455566778,
0,113455666678,
0,113455666778,
0,113455667788,
0,113455667789,
0,113455677778,
0,113455677889,
0,113455678888,
0,113455678999,
0,113456666789,
0,113456667788,
0,113456677778,
0,113456677889,
0,113456678888,
0,113456678999,
0,113456777789,
0,113456777888,
0,113456778899,
0,113456788889,
0,113456789999,
0,114444555567,
0,114444556677,
0,114444566667,
0,114444566778,
0,114444567777,
0,114444567789,
0,114444567888,
0,114444567999,
0,114445556667,
0,114445566777,
0,114455566677,
0,114455666778,
0,114455667777,
0,114455667789,
0,114455667888,
0,114455667999,
0,114456678888,
0,114555566667,
0,114555566778,
0,114555567777,
0,114555567789,
0,114555567888,
0,114555567999,
0,114555666777,
0,114556667778,
0,114556677789,
0,114556677888,
0,114556677999,
0,114566667777,
0,114566667789,
0,114566667888,
0,114566667999,
0,114566677788,
0,114566777889,
0,114566778888,
0,114566778999,
0,114567777888,
0,114567777999,
0,114567778899,
0,114567788889,
0,114567789999,
0,114567888999,
0,114677778888,
0,122223333447,
0,122223333457,
0,122223334567,
0,122223335678,
0,122223344457,
0,122223344567,
0,122223344568,
0,122223345667,
0,122223345677,
0,122223345679,
0,122223345699,
0,122223346678,
0,122223346789,
0,122223445677,
0,122223445678,
0,122223446678,
0,122223446789,
0,122223455567,
0,122223455568,
0,122223456667,
0,122223456788,
0,122223456799,
0,122223467778,
0,122223467788,
0,122223467888,
0,122233334567,
0,122233335678,
0,122233445567,
0,122233455678,
0,122233456667,
0,122233456678,
0,122233456788,
0,122233456789,
0,122234444567,
0,122234445678,
0,122234455667,
0,122234555567,
0,122234556677,
0,122234556678,
0,122234566667,
0,122234566678,
0,122234566778,
0,122234566789,
0,122234567777,
0,122234567789,
0,122234567888,
0,122234567999,
0,122235555678,
0,122235566778,
0,122235666678,
0,122235667788,
0,122235677778,
0,122235677889,
0,122235678888,
0,122235678999,
0,122333344567,
0,122333345677,
0,122333345678,
0,122333346678,
0,122333346789,
0,122333444457,
0,122333445699,
0,122334444568,
0,122334445677,
0,122334445678,
0,122334455567,
0,122334456667,
0,122334456788,
0,122334456799,
0,122334467778,
0,122334467888,
0,122334556667,
0,122334556788,
0,122334556799,
0,122334566677,
0,122334566678,
0,122334567778,
0,122334567899,
0,122334578889,
0,122334578999,
0,122345666678,
0,122345678999,
0,123333444457,
0,123333445567,
0,123333445677,
0,123333445678,
0,123333446678,
0,123333446789,
0,123333455557,
0,123333455567,
0,123333455568,
0,123333455677,
0,123333455678,
0,123333456667,
0,123333456778,
0,123333456788,
0,123333456799,
0,123333457777,
0,123333457789,
0,123333457888,
0,123333457999,
0,123333467778,
0,123333467788,
0,123333467888,
0,123334444567,
0,123334445678,
0,123334455667,
0,123334455699,
0,123334555567,
0,123334556677,
0,123334566667,
0,123334566678,
0,123334566778,
0,123334566789,
0,123334567777,
0,123334567778,
0,123334567789,
0,123334567888,
0,123334567899,
0,123334567999,
0,123344445699,
0,123344455677,
0,123344455678,
0,123344456667,
0,123344456678,
0,123344456788,
0,123344456789,
0,123344555567,
0,123344555568,
0,123344556667,
0,123344556699,
0,123344556788,
0,123344556799,
0,123344567778,
0,123344567888,
0,123345555667,
0,123345555677,
0,123345555699,
0,123345556678,
0,123345556789,
0,123345566799,
0,123345666699,
0,123345667778,
0,123345667888,
0,123345667899,
0,123345677788,
0,123345677789,
0,123345677799,
0,123345677888,
0,123345678889,
0,123345688899,
0,123355677778,
0,123356666778,
0,123356667888,
0,123356677778,
0,123356777788,
0,123356777789,
0,123356778999,
0,123444455567,
0,123444456667,
0,123444456788,
0,123444456799,
0,123444467778,
0,123444467888,
0,123445555667,
0,123445555677,
0,123445556678,
0,123445556789,
0,123445566667,
0,123445566788,
0,123445566799,
0,123445666677,
0,123445666678,
0,123445667778,
0,123445667888,
0,123445677788,
0,123445677789,
0,123445677799,
0,123445677888,
0,123445677999,
0,123445678889,
0,123445678999,
0,123455556667,
0,123455556677,
0,123455556788,
0,123455556799,
0,123455566667,
0,123455566678,
0,123455566778,
0,123455566789,
0,123455567777,
0,123455567778,
0,123455567789,
0,123455567888,
0,123455567899,
0,123455567999,
0,123455666677,
0,123455666678,
0,123455667788,
0,123455667799,
0,123455677778,
0,123455678999,
0,123456666778,
0,123456666788,
0,123456666799,
0,123456667777,
0,123456667789,
0,123456667888,
0,123456667999,
0,123456677888,
0,123456677899,
0,123456777788,
0,123456777799,
0,123456778889,
0,123456778999,
0,123456788899,
0,123456788999,
0,123466667778,
0,123466667788,
0,123466667888,
0,123466677778,
0,123466678888,
0,123466777788,
0,123466777789,
0,123466777888,
0,123466778888,
0,123466788889,
0,123467777888,
0,123467777889,
0,123467777899,
0,123467778888,
0,123467778999,
0,123467788889,
0,123467788999,
0,123467888899,
0,123467888999,
0,133334567888,
0,133335677778,
0,133445567888,
0,134444556678,
0,134444567888,
0,134445666678,
0,134445677778,
0,134445678999,
0,134455667788,
0,134455667888,
0,134555566778,
0,134555567888,
0,134556677778,
0,134556677888,
0,134566667888,
0,134566778888,
0,134567777888,
0,134567788889,
0,134567888999,
0,222233334447,
0,222233334457,
0,222233334557,
0,222233334699,
0,222233344457,
0,222233344567,
0,222233345677,
0,222233345678,
0,222233346678,
0,222233346789,
0,222233444457,
0,222233444567,
0,222233444568,
0,222233445667,
0,222233445677,
0,222233445679,
0,222233445699,
0,222233446678,
0,222233446789,
0,222234444568,
0,222234445677,
0,222234445678,
0,222234446678,
0,222234446789,
0,222234455567,
0,222234455568,
0,222234456667,
0,222234456699,
0,222234456788,
0,222234456799,
0,222234467778,
0,222234467788,
0,222234467888,
0,222234556667,
0,222234556788,
0,222234556799,
0,222234566677,
0,222234566678,
0,222234567778,
0,222234567899,
0,222234578889,
0,222234578999,
0,222245666678,
0,222245678999,
0,222333344457,
0,222333344567,
0,222333345667,
0,222333345677,
0,222333345679,
0,222333345699,
0,222333346678,
0,222333346789,
0,222333444457,
0,222333444568,
0,222333445567,
0,222333445677,
0,222333445678,
0,222333446678,
0,222333446789,
0,222333455567,
0,222333455678,
0,222333456667,
0,222333456788,
0,222333456799,
0,222333467778,
0,222333467888,
0,222334444557,
0,222334444567,
0,222334444568,
0,222334445567,
0,222334445677,
0,222334445678,
0,222334455667,
0,222334455677,
0,222334455679,
0,222334455699,
0,222334456667,
0,222334456678,
0,222334456788,
0,222334456789,
0,222334555567,
0,222334556677,
0,222334566667,
0,222334566678,
0,222334566778,
0,222334566789,
0,222334567777,
0,222334567778,
0,222334567789,
0,222334567888,
0,222334567899,
0,222334567999,
0,222344445667,
0,222344445668,
0,222344445677,
0,222344445679,
0,222344445699,
0,222344446678,
0,222344446789,
0,222344455557,
0,222344455667,
0,222344455677,
0,222344455678,
0,222344456667,
0,222344456678,
0,222344456778,
0,222344456788,
0,222344456789,
0,222344457777,
0,222344457789,
0,222344457888,
0,222344457999,
0,222344555567,
0,222344556667,
0,222344556677,
0,222344556679,
0,222344556699,
0,222344566667,
0,222344566678,
0,222344566778,
0,222344566789,
0,222344567777,
0,222344567789,
0,222344567888,
0,222344567999,
0,222345555667,
0,222345555677,
0,222345555679,
0,222345555699,
0,222345556667,
0,222345556678,
0,222345556789,
0,222345566677,
0,222345566678,
0,222345566777,
0,222345566779,
0,222345566799,
0,222345666677,
0,222345666679,
0,222345666699,
0,222345666778,
0,222345666788,
0,222345667777,
0,222345667778,
0,222345667789,
0,222345667888,
0,222345667899,
0,222345667999,
0,222345677779,
0,222345677788,
0,222345677789,
0,222345677799,
0,222345677888,
0,222345677899,
0,222345677999,
0,222345678889,
0,222345678899,
0,222345679999,
0,222345688899,
0,222346666789,
0,222346667788,
0,222346677778,
0,222346677889,
0,222346678888,
0,222346678999,
0,222346777789,
0,222346777888,
0,222346778899,
0,222346788889,
0,222346789999,
0,222355677778,
0,222356666778,
0,222356667888,
0,222356677778,
0,222356777788,
0,222356777789,
0,222356778999,
0,223333444457,
0,223333444567,
0,223333445567,
0,223333445677,
0,223333445678,
0,223333446678,
0,223333446789,
0,223333455557,
0,223333455677,
0,223333455678,
0,223333456667,
0,223333456678,
0,223333456778,
0,223333456788,
0,223333456789,
0,223333457777,
0,223333457789,
0,223333457888,
0,223333457999,
0,223334444567,
0,223334444568,
0,223334445677,
0,223334445699,
0,223334455667,
0,223334555567,
0,223334556677,
0,223334566667,
0,223334566678,
0,223334566778,
0,223334566789,
0,223334567777,
0,223334567789,
0,223334567888,
0,223334567999,
0,223344445677,
0,223344445678,
0,223344446678,
0,223344446789,
0,223344455567,
0,223344455568,
0,223344456667,
0,223344456788,
0,223344456799,
0,223344467778,
0,223344467788,
0,223344467888,
0,223344555667,
0,223344556667,
0,223344556678,
0,223344556679,
0,223344556788,
0,223344556789,
0,223344556799,
0,223344566677,
0,223344566678,
0,223344567778,
0,223344567899,
0,223344578889,
0,223344578999,
0,223345666678,
0,223345677778,
0,223345678999,
0,223346667788,
0,223346677778,
0,223346678888,
0,223346777789,
0,223346788889,
0,223444455678,
0,223444456667,
0,223444456678,
0,223444456788,
0,223444456789,
0,223444567888,
0,223445556678,
0,223445566667,
0,223445566678,
0,223445566788,
0,223445566789,
0,223445666678,
0,223445678999,
0,223455556667,
0,223455556678,
0,223455556788,
0,223455556789,
0,223455566777,
0,223455566778,
0,223455666677,
0,223455666678,
0,223455666778,
0,223455667788,
0,223455667789,
0,223455677778,
0,223455677889,
0,223455678888,
0,223455678999,
0,223456666778,
0,223456666788,
0,223456666789,
0,223456667777,
0,223456667788,
0,223456667789,
0,223456667888,
0,223456667999,
0,223456677778,
0,223456677888,
0,223456677889,
0,223456678888,
0,223456678999,
0,223456777788,
0,223456777789,
0,223456777888,
0,223456778889,
0,223456778899,
0,223456778999,
0,223456788889,
0,223456788999,
0,223456789999,
0,233334444557,
0,233334444568,
0,233334445567,
0,233334445677,
0,233334445678,
0,233334446678,
0,233334446789,
0,233334455557,
0,233334455567,
0,233334455568,
0,233334455677,
0,233334455678,
0,233334455679,
0,233334456667,
0,233334456778,
0,233334456788,
0,233334456799,
0,233334457777,
0,233334457789,
0,233334457888,
0,233334457999,
0,233334467778,
0,233334467788,
0,233334467888,
0,233334555667,
0,233334555677,
0,233334556667,
0,233334556678,
0,233334556778,
0,233334556788,
0,233334556789,
0,233334556799,
0,233334557777,
0,233334557789,
0,233334557888,
0,233334557999,
0,233334566677,
0,233334566678,
0,233334566679,
0,233334567778,
0,233334567788,
0,233334567899,
0,233334577778,
0,233334577779,
0,233334578889,
0,233334578899,
0,233334578999,
0,233335677778,
0,233344445677,
0,233344445678,
0,233344446678,
0,233344446789,
0,233344455557,
0,233344455667,
0,233344455699,
0,233344555567,
0,233344556677,
0,233344556678,
0,233344566667,
0,233344566678,
0,233344566778,
0,233344566789,
0,233344567777,
0,233344567778,
0,233344567789,
0,233344567888,
0,233344567899,
0,233344567999,
0,233345555677,
0,233345555678,
0,233345556667,
0,233345556678,
0,233345556789,
0,233345566777,
0,233345566778,
0,233345666677,
0,233345666678,
0,233345666778,
0,233345667778,
0,233345667788,
0,233345667789,
0,233345677778,
0,233345677789,
0,233345677888,
0,233345677889,
0,233345677999,
0,233345678888,
0,233345678999,
0,233346666789,
0,233346667788,
0,233346677778,
0,233346677889,
0,233346678888,
0,233346678999,
0,233346777789,
0,233346777888,
0,233346778899,
0,233346788889,
0,233346789999,
0,233444455557,
0,233444455677,
0,233444455678,
0,233444456667,
0,233444456678,
0,233444456778,
0,233444456788,
0,233444456789,
0,233444457777,
0,233444457789,
0,233444457888,
0,233444457999,
0,233444555567,
0,233444555568,
0,233444556667,
0,233444556699,
0,233444556788,
0,233444556799,
0,233444567778,
0,233444567888,
0,233445555667,
0,233445555677,
0,233445555679,
0,233445555699,
0,233445556667,
0,233445556678,
0,233445556788,
0,233445556789,
0,233445556799,
0,233445566677,
0,233445566678,
0,233445566799,
0,233445567778,
0,233445567899,
0,233445578889,
0,233445578999,
0,233445666699,
0,233445667778,
0,233445667888,
0,233445667899,
0,233445677788,
0,233445677789,
0,233445677799,
0,233445677888,
0,233445678889,
0,233445688899,
0,233455677778,
0,233456666778,
0,233456667888,
0,233456677778,
0,233456777788,
0,233456777789,
0,233456778999,
0,234444555568,
0,234444555667,
0,234444555677,
0,234444556667,
0,234444556678,
0,234444556788,
0,234444556789,
0,234444556799,
0,234444566668,
0,234444566677,
0,234444566678,
0,234444566679,
0,234444566788,
0,234444566789,
0,234444567778,
0,234444567788,
0,234444567889,
0,234444567899,
0,234444568888,
0,234444568999,
0,234444578889,
0,234444578999,
0,234445555667,
0,234445555677,
0,234445555678,
0,234445556678,
0,234445556789,
0,234445566667,
0,234445566778,
0,234445566788,
0,234445566799,
0,234445567888,
0,234445666677,
0,234445666678,
0,234445667778,
0,234445667788,
0,234445667888,
0,234445677778,
0,234445677788,
0,234445677789,
0,234445677799,
0,234445677888,
0,234445677889,
0,234445677999,
0,234445678888,
0,234445678889,
0,234445678999,
0,234455556667,
0,234455556677,
0,234455556788,
0,234455556799,
0,234455566667,
0,234455566678,
0,234455566778,
0,234455566788,
0,234455566789,
0,234455566799,
0,234455567777,
0,234455567778,
0,234455567789,
0,234455567888,
0,234455567899,
0,234455567999,
0,234455666677,
0,234455666678,
0,234455666679,
0,234455667778,
0,234455667788,
0,234455667799,
0,234455667899,
0,234455677778,
0,234455678889,
0,234455678999,
0,234456666778,
0,234456666788,
0,234456666799,
0,234456667777,
0,234456667789,
0,234456667888,
0,234456667999,
0,234456677888,
0,234456677899,
0,234456777788,
0,234456777799,
0,234456778889,
0,234456778999,
0,234456788899,
0,234456788999,
0,234466667778,
0,234466667788,
0,234466667888,
0,234466677778,
0,234466678888,
0,234466777788,
0,234466777789,
0,234466777888,
0,234466778888,
0,234466788889,
0,234467777888,
0,234467777889,
0,234467777899,
0,234467778888,
0,234467778999,
0,234467788889,
0,234467788999,
0,234467888899,
0,234467888999,
0,234555566677,
0,234555566678,
0,234555566777,
0,234555567778,
0,234555567899,
0,234555578889,
0,234555578999,
0,234555666677,
0,234555667777,
0,234555667799,
0,234556666777,
0,234556666778,
0,234556666788,
0,234556666799,
0,234556667777,
0,234556667789,
0,234556667888,
0,234556667999,
0,234556677778,
0,234556677899,
0,234556777788,
0,234556777789,
0,234556777799,
0,234556777888,
0,234556778889,
0,234556778999,
0,234556788899,
0,234556788999,
0,234566667778,
0,234566667788,
0,234566667899,
0,234566677778,
0,234566677789,
0,234566677799,
0,234566677888,
0,234566677889,
0,234566677999,
0,234566678888,
0,234566678889,
0,234566678999,
0,234566777788,
0,234566777789,
0,234566777888,
0,234566778899,
0,234566788889,
0,234567777889,
0,234567777899,
0,234567778888,
0,234567778999,
0,234567788999,
0,234567888899,
0,234577778889,
0,234577778899,
0,234577778999,
0,234577788889,
0,234577788899,
0,234577788999,
0,234577789999,
0,234577888899,
0,234577888999,
0,234577889999,
0,234578888999,
0,234578889999,
0,244445666678,
0,244445678999,
0,244556678999,
0,244566667888,
0,245555666678,
0,245555666778,
0,245555667789,
0,245555678999,
0,245556667788,
0,245556677778,
0,245556678888,
0,245556777789,
0,245556788889,
0,245566778999,
0,245666677778,
0,245666677788,
0,245666677888,
0,245666677889,
0,245666678888,
0,245666678999,
0,245666777888,
0,245666778888,
0,245667788889,
0,245667788999,
0,245677778999,
0,245677788899,
0,245677889999,
0,245678888999,
0,333344445699,
0,333344455567,
0,333344455678,
0,333344456667,
0,333344456678,
0,333344456788,
0,333344456789,
0,333344555567,
0,333344555678,
0,333344556699,
0,333344567888,
0,333345555667,
0,333345555677,
0,333345555699,
0,333345556678,
0,333345556789,
0,333345566799,
0,333345666699,
0,333345667778,
0,333345667888,
0,333345667899,
0,333345677788,
0,333345677789,
0,333345677799,
0,333345677888,
0,333345678889,
0,333345688899,
0,333355677778,
0,333356666778,
0,333356667888,
0,333356677778,
0,333356777788,
0,333356777789,
0,333356778999,
0,333444455567,
0,333444455678,
0,333444555677,
0,333444555699,
0,333445555678,
0,333445556788,
0,333445566699,
0,333445567778,
0,333445567888,
0,333445567899,
0,334444555567,
0,334444555678,
0,334444556667,
0,334444556678,
0,334444556788,
0,334444556789,
0,334444566678,
0,334444566789,
0,334444567778,
0,334444567888,
0,334444567899,
0,334445555678,
0,334445556699,
0,334445566778,
0,334445567888,
0,334445666678,
0,334445667788,
0,334445677778,
0,334445677889,
0,334445678888,
0,334445678999,
0,334455556678,
0,334455556789,
0,334455566799,
0,334455666699,
0,334455667778,
0,334455667888,
0,334455667899,
0,334455677788,
0,334455677789,
0,334455677799,
0,334455677888,
0,334455678889,
0,334455688899,
0,334555566667,
0,334555566678,
0,334555566778,
0,334555566789,
0,334555567777,
0,334555567778,
0,334555567789,
0,334555567888,
0,334555567899,
0,334555567999,
0,334555666678,
0,334555666777,
0,334555677778,
0,334555678999,
0,334556666778,
0,334556667789,
0,334556667888,
0,334556677778,
0,334556677888,
0,334556677899,
0,334556777788,
0,334556777789,
0,334556777799,
0,334556778999,
0,334566667778,
0,334566667788,
0,334566667888,
0,334566667899,
0,334566677778,
0,334566677788,
0,334566677888,
0,334566677889,
0,334566678888,
0,334566678999,
0,334566777788,
0,334566777789,
0,334566777888,
0,334566778888,
0,334566778899,
0,334566788889,
0,334566789999,
0,334567777888,
0,334567777889,
0,334567777899,
0,334567778888,
0,334567778999,
0,334567788889,
0,334567788999,
0,334567888899,
0,334567888999,
0,344445555667,
0,344445555677,
0,344445555699,
0,344445556667,
0,344445556678,
0,344445556789,
0,344445566678,
0,344445566788,
0,344445566789,
0,344445566799,
0,344445666699,
0,344445667778,
0,344445667888,
0,344445667899,
0,344445677788,
0,344445677789,
0,344445677799,
0,344445677888,
0,344445678889,
0,344445688899,
0,344455556678,
0,344455556788,
0,344455556789,
0,344455566667,
0,344455566699,
0,344455566778,
0,344455567778,
0,344455567888,
0,344455666677,
0,344455666678,
0,344455666778,
0,344455667788,
0,344455667789,
0,344455667888,
0,344455677778,
0,344455677889,
0,344455678888,
0,344455678999,
0,344456666778,
0,344456666788,
0,344456666789,
0,344456667777,
0,344456667788,
0,344456667789,
0,344456667888,
0,344456667999,
0,344456677778,
0,344456677888,
0,344456677889,
0,344456678888,
0,344456678999,
0,344456777788,
0,344456777789,
0,344456777888,
0,344456778889,
0,344456778899,
0,344456778999,
0,344456788889,
0,344456788999,
0,344456789999,
0,344555566667,
0,344555566678,
0,344555566778,
0,344555566789,
0,344555567777,
0,344555567789,
0,344555567888,
0,344555567999,
0,344555666678,
0,344555666799,
0,344555667788,
0,344555677778,
0,344555678999,
0,344556667778,
0,344556667888,
0,344556667899,
0,344556677788,
0,344556677789,
0,344556677799,
0,344556677888,
0,344556678889,
0,344556688899,
0,344566667888,
0,344566778888,
0,344567777888,
0,344567788889,
0,344567888999,
0,345555666677,
0,345555666699,
0,345555666778,
0,345555667777,
0,345555667778,
0,345555667789,
0,345555667888,
0,345555667899,
0,345555667999,
0,345555677788,
0,345555677789,
0,345555677799,
0,345555677888,
0,345555677999,
0,345555678889,
0,345555688899,
0,345556666777,
0,345556666789,
0,345556667777,
0,345556667788,
0,345556667799,
0,345556677778,
0,345556677889,
0,345556678888,
0,345556678999,
0,345556777789,
0,345556777888,
0,345556778899,
0,345556788889,
0,345556789999,
0,345566677778,
0,345566677888,
0,345566677899,
0,345566777788,
0,345566777789,
0,345566777799,
0,345566777888,
0,345566778889,
0,345566788899,
0,345666677788,
0,345666677789,
0,345666677799,
0,345666677888,
0,345666678889,
0,345666688899,
0,345666777788,
0,345666778888,
0,345667777888,
0,345667777889,
0,345667777899,
0,345667778888,
0,345667778999,
0,345667788889,
0,345667888899,
0,345667888999,
0,345677778889,
0,345677778899,
0,345677788889,
0,345677788999,
0,345677789999,
0,345677888899,
0,345677888999,
0,345678889999,
0,355556666778,
0,355556667778,
0,355556667888,
0,355556677778,
0,355556777788,
0,355556777789,
0,355556778999,
0,355666677778,
0,355666677888,
0,355667778999,
0,355677778888,
0,355677778999,
0,356666777788,
0,356666777789,
0,356666777799,
0,356666777888,
0,356666777889,
0,356666778888,
0,356666778999,
0,356667777888,
0,356667778888,
0,356667778899,
0,356667788889,
0,356667789999,
0,356667888999,
0,356677778888,
0,356677778999,
0,356677788999,
0,356777788889,
0,356777788899,
0,356777788999,
0,356777789999,
0,356777888999,
0,356777889999,
0,356778888999,
0,366677778888,
0,366777788889,
0,367777888899,
0,377778888999,
1,111222334457,1s1枚
1,111222344568,1s1枚
1,111222346999,9s1枚
1,111222445677,1s1枚
1,111222455567,1s1枚
1,111222456667,1s1枚
1,111222456788,1s1枚
1,111222456799,1s1枚
1,111222467778,1s1枚
1,111222467888,1s1枚
1,111223346999,9s1枚
1,111223444457,1s1枚
1,111223445567,1s1枚
1,111223455677,1s1枚
1,111223456999,9s1枚
1,111224444567,1s1枚
1,111224445677,1s1枚
1,111224445678,1s1枚
1,111224455667,1s1枚
1,111224555567,1s1枚
1,111224556677,1s1枚
1,111224556678,1s1枚
1,111224566667,1s1枚
1,111224566678,1s1枚
1,111224566778,1s1枚
1,111224566789,1s1枚
1,111224567777,1s1枚
1,111224567789,1s1枚
1,111224567888,1s1枚
1,111224567999,1s1枚
1,111225555678,1s1枚
1,111225566778,1s1枚
1,111225666678,1s1枚
1,111225667788,1s1枚
1,111225677778,1s1枚
1,111225677889,1s1枚
1,111225678888,1s1枚
1,111225678999,1s1枚
1,111233346999,9s1枚
1,111233456999,9s1枚
1,111234444557,1s1枚
1,111234556999,9s1枚
1,111234566999,9s1枚
1,111234577888,8s1枚
1,111234577999,9s1枚
1,111234588899,8s1枚
1,111234588999,9s1枚
1,111235567999,9s1枚
1,111333344457,1s1枚
1,111333344557,1s1枚
1,111333345557,1s1枚
1,111333444457,1s1枚
1,111333444557,1s1枚
1,111333445557,1s1枚
1,111333445567,1s1枚
1,111333445568,1s1枚
1,111333445677,1s1枚
1,111333445678,1s1枚
1,111333455557,1s1枚
1,111333455567,1s1枚
1,111333455568,1s1枚
1,111333455677,1s1枚
1,111333455678,1s1枚
1,111333456667,1s1枚
1,111333456778,1s1枚
1,111333456788,1s1枚
1,111333456799,1s1枚
1,111333457777,1s1枚
1,111333457789,1s1枚
1,111333457888,1s1枚
1,111333457999,1s1枚
1,111333467778,1s1枚
1,111333467888,1s1枚
1,111334444557,1s1枚
1,111334444567,1s1枚
1,111334444568,1s1枚
1,111334445677,1s1枚
1,111334455557,1s1枚
1,111334455667,1s1枚
1,111334555568,1s1枚
1,111334556677,1s1枚
1,111334556678,1s1枚
1,111334566667,1s1枚
1,111334566778,1s1枚
1,111334566999,9s1枚
1,111334567777,1s1枚
1,111334567789,1s1枚
1,111334567999,1s1枚
1,111335555678,1s1枚
1,111335566778,1s1枚
1,111335666678,1s1枚
1,111335667788,1s1枚
1,111335677778,1s1枚
1,111335677889,1s1枚
1,111335678888,1s1枚
1,111335678999,1s1枚
1,111344445557,1s1枚
1,111344445568,1s1枚
1,111344445667,1s1枚
1,111344445668,1s1枚
1,111344455557,1s1枚
1,111344455677,1s1枚
1,111344456778,1s1枚
1,111344456999,9s1枚
1,111344457777,1s1枚
1,111344457789,1s1枚
1,111344457888,1s1枚
1,111344457999,1s1枚
1,111344555568,1s1枚
1,111344556667,1s1枚
1,111344556788,1s1枚
1,111344556799,1s1枚
1,111344567778,1s1枚
1,111345555668,1s1枚
1,111345555679,1s1枚
1,111345556667,1s1枚
1,111345556788,1s1枚
1,111345556799,1s1枚
