待ち牌数,手牌,1s待ち,2s待ち,3s待ち,4s待ち,5s待ち,6s待ち,7s待ち,8s待ち,9s待ち
11,3334999,0,4,0,3,4,0,0,0,0
11,3335556,0,0,0,4,0,3,4,0,0
11,3335666,0,0,0,4,3,0,4,0,0
11,3335777,0,0,0,4,3,4,0,0,0
11,3336667,0,0,0,0,4,0,3,4,0
11,3336777,0,0,0,0,4,3,0,4,0
11,3337778,0,0,0,0,0,4,0,3,4
11,3337888,0,0,0,0,0,4,3,0,4
11,3444666,0,4,3,0,4,0,0,0,0
11,3444678,0,4,3,0,4,0,0,0,0
11,3444777,0,4,3,0,4,0,0,0,0
11,3444789,0,4,3,0,4,0,0,0,0
11,3444888,0,4,3,0,4,0,0,0,0
11,3444999,0,4,3,0,4,0,0,0,0
11,3456799,0,4,0,0,3,0,0,4,0
11,3457778,0,0,0,0,0,4,0,3,4
11,3457888,0,0,0,0,0,4,3,0,4
11,4445777,0,0,4,0,3,4,0,0,0
11,4445789,0,0,4,0,3,4,0,0,0
11,4445888,0,0,4,0,3,4,0,0,0
11,4445999,0,0,4,0,3,4,0,0,0
11,4446667,0,0,0,0,4,0,3,4,0
11,4446777,0,0,0,0,4,3,0,4,0
11,4446888,0,0,0,0,4,3,4,0,0
11,4447778,0,0,0,0,0,4,0,3,4
11,4447888,0,0,0,0,0,4,3,0,4
11,4555777,0,0,4,3,0,4,0,0,0
11,4555789,0,0,4,3,0,4,0,0,0
11,4555888,0,0,4,3,0,4,0,0,0
11,4555999,0,0,4,3,0,4,0,0,0
11,5556888,0,0,0,4,0,3,4,0,0
11,5556999,0,0,0,4,0,3,4,0,0
11,5557778,0,0,0,0,0,4,0,3,4
11,5557888,0,0,0,0,0,4,3,0,4
11,5557999,0,0,0,0,0,4,3,4,0
11,5666888,0,0,0,4,3,0,4,0,0
11,5666999,0,0,0,4,3,0,4,0,0
11,6667999,0,0,0,0,4,0,3,4,0
11,6777999,0,0,0,0,4,3,0,4,0
10,1113345,0,4,2,0,0,4,0,0,0
10,1113456,0,4,3,0,0,3,0,0,0
10,1222345,3,0,3,0,0,4,0,0,0
10,1234445,0,0,3,0,3,4,0,0,0
10,1234666,3,0,0,3,4,0,0,0,0
10,2224456,0,0,4,2,0,0,4,0,0
10,2224567,0,0,4,3,0,0,3,0,0
10,2344666,4,0,0,2,4,0,0,0,0
10,2345777,0,3,0,0,3,4,0,0,0
10,3335567,0,0,0,4,2,0,0,4,0
10,3335678,0,0,0,4,3,0,0,3,0
10,3455777,0,4,0,0,2,4,0,0,0
10,3456888,0,0,3,0,0,3,4,0,0
10,4446678,0,0,0,0,4,2,0,0,4
10,4446789,0,0,0,0,4,3,0,0,3
10,4566888,0,0,4,0,0,2,4,0,0
10,4567999,0,0,0,3,0,0,3,4,0
10,5666789,0,0,0,4,3,0,3,0,0
10,5677999,0,0,0,4,0,0,2,4,0
10,5678889,0,0,0,4,0,0,3,0,3
9,1112223,1,1,3,4,0,0,0,0,0
9,1112233,1,2,2,4,0,0,0,0,0
9,1112234,0,2,3,0,4,0,0,0,0
9,1112333,1,3,1,4,0,0,0,0,0
9,1112334,0,3,2,0,4,0,0,0,0
9,1122223,2,0,3,4,0,0,0,0,0
9,1123333,2,3,0,4,0,0,0,0,0
9,1123456,2,0,0,3,0,0,4,0,0
9,1222233,3,0,2,4,0,0,0,0,0
9,1222234,3,0,3,3,0,0,0,0,0
9,1223333,3,2,0,4,0,0,0,0,0
9,1233444,0,3,2,0,4,0,0,0,0
9,1234456,3,0,0,2,0,0,4,0,0
9,1234567,3,0,0,3,0,0,3,0,0
9,2222334,4,0,2,3,0,0,0,0,0
9,2222344,4,0,3,2,0,0,0,0,0
9,2223334,0,1,1,3,4,0,0,0,0
9,2223344,0,1,2,2,4,0,0,0,0
9,2223445,0,0,3,2,0,4,0,0,0
9,2233444,4,2,2,1,0,0,0,0,0
9,2234444,0,2,3,0,4,0,0,0,0
9,2234567,0,2,0,0,3,0,0,4,0
9,2333444,4,3,1,1,0,0,0,0,0
9,2334444,0,3,2,0,4,0,0,0,0
9,2334555,4,0,2,3,0,0,0,0,0
9,2344456,4,0,0,1,0,0,4,0,0
9,2344567,4,0,0,2,0,0,3,0,0
9,2345567,0,3,0,0,2,0,0,4,0
9,2345677,4,0,0,3,0,0,2,0,0
9,2345678,0,3,0,0,3,0,0,3,0
9,3333445,0,4,0,2,3,0,0,0,0
9,3333455,0,4,0,3,2,0,0,0,0
9,3334445,0,0,1,1,3,4,0,0,0
9,3334455,0,0,1,2,2,4,0,0,0
9,3334556,0,0,0,3,2,0,4,0,0
9,3344555,0,4,2,2,1,0,0,0,0
9,3345555,0,0,2,3,0,4,0,0,0
9,3345678,0,0,2,0,0,3,0,0,4
9,3444555,0,4,3,1,1,0,0,0,0
9,3445555,0,0,3,2,0,4,0,0,0
9,3445666,0,4,0,2,3,0,0,0,0
9,3455567,0,4,0,0,1,0,0,4,0
9,3455678,0,4,0,0,2,0,0,3,0
9,3456678,0,0,3,0,0,2,0,0,4
9,3456788,0,4,0,0,3,0,0,2,0
9,3456789,0,0,3,0,0,3,0,0,3
9,4444556,0,0,4,0,2,3,0,0,0
9,4444566,0,0,4,0,3,2,0,0,0
9,4445556,0,0,0,1,1,3,4,0,0
9,4445566,0,0,0,1,2,2,4,0,0
9,4445667,0,0,0,0,3,2,0,4,0
9,4455666,0,0,4,2,2,1,0,0,0
9,4456666,0,0,0,2,3,0,4,0,0
9,4555666,0,0,4,3,1,1,0,0,0
9,4556666,0,0,0,3,2,0,4,0,0
9,4556777,0,0,4,0,2,3,0,0,0
9,4566678,0,0,4,0,0,1,0,0,4
9,4566789,0,0,4,0,0,2,0,0,3
9,4567899,0,0,4,0,0,3,0,0,2
9,5555667,0,0,0,4,0,2,3,0,0
9,5555677,0,0,0,4,0,3,2,0,0
9,5556667,0,0,0,0,1,1,3,4,0
9,5556677,0,0,0,0,1,2,2,4,0
9,5556778,0,0,0,0,0,3,2,0,4
9,5566777,0,0,0,4,2,2,1,0,0
9,5567777,0,0,0,0,2,3,0,4,0
9,5666777,0,0,0,4,3,1,1,0,0
9,5667777,0,0,0,0,3,2,0,4,0
9,5667888,0,0,0,4,0,2,3,0,0
9,6666778,0,0,0,0,4,0,2,3,0
9,6666788,0,0,0,0,4,0,3,2,0
9,6667778,0,0,0,0,0,1,1,3,4
9,6667788,0,0,0,0,0,1,2,2,4
9,6667789,0,0,0,0,4,0,2,3,0
9,6677888,0,0,0,0,4,2,2,1,0
9,6678888,0,0,0,0,0,2,3,0,4
9,6777888,0,0,0,0,4,3,1,1,0
9,6778888,0,0,0,0,0,3,2,0,4
9,6778999,0,0,0,0,4,0,2,3,0
9,6788889,0,0,0,0,0,3,3,0,3
9,6788999,0,0,0,0,4,0,3,2,0
9,7777889,0,0,0,0,0,4,0,2,3
9,7777899,0,0,0,0,0,4,0,3,2
9,7778999,0,0,0,0,0,4,1,3,1
9,7788889,0,0,0,0,0,4,2,0,3
9,7788999,0,0,0,0,0,4,2,2,1
9,7888899,0,0,0,0,0,4,3,0,2
9,7888999,0,0,0,0,0,4,3,1,1
8,1112245,0,0,4,0,0,4,0,0,0
8,1112256,0,0,0,4,0,0,4,0,0
8,1112267,0,0,0,0,4,0,0,4,0
8,1112278,0,0,0,0,0,4,0,0,4
8,1112356,0,0,0,4,0,0,4,0,0
8,1112367,0,0,0,0,4,0,0,4,0
8,1112378,0,0,0,0,0,4,0,0,4
8,1113356,0,0,0,4,0,0,4,0,0
8,1113367,0,0,0,0,4,0,0,4,0
8,1113378,0,0,0,0,0,4,0,0,4
8,1113466,0,4,0,0,4,0,0,0,0
8,1113477,0,4,0,0,4,0,0,0,0
8,1113488,0,4,0,0,4,0,0,0,0
8,1113499,0,4,0,0,4,0,0,0,0
8,1114467,0,0,0,0,4,0,0,4,0
8,1114478,0,0,0,0,0,4,0,0,4
8,1114577,0,0,4,0,0,4,0,0,0
8,1114588,0,0,4,0,0,4,0,0,0
8,1114599,0,0,4,0,0,4,0,0,0
8,1115578,0,0,0,0,0,4,0,0,4
8,1115688,0,0,0,4,0,0,4,0,0
8,1115699,0,0,0,4,0,0,4,0,0
8,1116799,0,0,0,0,4,0,0,4,0
8,1122245,0,0,4,0,0,4,0,0,0
8,1122256,0,0,0,4,0,0,4,0,0
8,1122267,0,0,0,0,4,0,0,4,0
8,1122278,0,0,0,0,0,4,0,0,4
8,1123467,0,0,0,0,4,0,0,4,0
8,1123478,0,0,0,0,0,4,0,0,4
8,1133334,0,4,0,0,4,0,0,0,0
8,1133356,0,0,0,4,0,0,4,0,0
8,1133367,0,0,0,0,4,0,0,4,0
8,1133378,0,0,0,0,0,4,0,0,4
8,1134444,0,4,0,0,4,0,0,0,0
8,1134578,0,0,0,0,0,4,0,0,4
8,1134666,0,4,0,0,4,0,0,0,0
8,1134678,0,4,0,0,4,0,0,0,0
8,1134777,0,4,0,0,4,0,0,0,0
8,1134789,0,4,0,0,4,0,0,0,0
8,1134888,0,4,0,0,4,0,0,0,0
8,1134999,0,4,0,0,4,0,0,0,0
8,1144445,0,0,4,0,0,4,0,0,0
8,1144467,0,0,0,0,4,0,0,4,0
8,1144478,0,0,0,0,0,4,0,0,4
8,1145555,0,0,4,0,0,4,0,0,0
8,1145777,0,0,4,0,0,4,0,0,0
8,1145789,0,0,4,0,0,4,0,0,0
8,1145888,0,0,4,0,0,4,0,0,0
8,1145999,0,0,4,0,0,4,0,0,0
8,1155556,0,0,0,4,0,0,4,0,0
8,1155578,0,0,0,0,0,4,0,0,4
8,1156666,0,0,0,4,0,0,4,0,0
8,1156888,0,0,0,4,0,0,4,0,0
8,1156999,0,0,0,4,0,0,4,0,0
8,1166667,0,0,0,0,4,0,0,4,0
8,1167777,0,0,0,0,4,0,0,4,0
8,1167999,0,0,0,0,4,0,0,4,0
8,1177778,0,0,0,0,0,4,0,0,4
8,1178888,0,0,0,0,0,4,0,0,4
8,1222356,0,0,0,4,0,0,4,0,0
8,1222367,0,0,0,0,4,0,0,4,0
8,1222378,0,0,0,0,0,4,0,0,4
8,1233356,0,0,0,4,0,0,4,0,0
8,1233367,0,0,0,0,4,0,0,4,0
8,1233378,0,0,0,0,0,4,0,0,4
8,1234467,0,0,0,0,4,0,0,4,0
8,1234478,0,0,0,0,0,4,0,0,4
8,1235578,0,0,0,0,0,4,0,0,4
8,1235688,0,0,0,4,0,0,4,0,0
8,1235699,0,0,0,4,0,0,4,0,0
8,1236799,0,0,0,0,4,0,0,4,0
8,2222333,4,0,0,4,0,0,0,0,0
8,2222355,4,0,0,4,0,0,0,0,0
8,2222366,4,0,0,4,0,0,0,0,0
8,2222377,4,0,0,4,0,0,0,0,0
8,2222388,4,0,0,4,0,0,0,0,0
8,2222399,4,0,0,4,0,0,0,0,0
8,2223333,4,0,0,4,0,0,0,0,0
8,2223356,0,0,0,4,0,0,4,0,0
8,2223367,0,0,0,0,4,0,0,4,0
8,2223378,0,0,0,0,0,4,0,0,4
8,2223467,0,0,0,0,4,0,0,4,0
8,2223478,0,0,0,0,0,4,0,0,4
8,2224467,0,0,0,0,4,0,0,4,0
8,2224478,0,0,0,0,0,4,0,0,4
8,2224577,0,0,4,0,0,4,0,0,0
8,2224588,0,0,4,0,0,4,0,0,0
8,2224599,0,0,4,0,0,4,0,0,0
8,2225578,0,0,0,0,0,4,0,0,4
8,2225688,0,0,0,4,0,0,4,0,0
8,2225699,0,0,0,4,0,0,4,0,0
8,2226799,0,0,0,0,4,0,0,4,0
8,2233356,0,0,0,4,0,0,4,0,0
8,2233367,0,0,0,0,4,0,0,4,0
8,2233378,0,0,0,0,0,4,0,0,4
8,2234578,0,0,0,0,0,4,0,0,4
8,2244445,0,0,4,0,0,4,0,0,0
8,2244467,0,0,0,0,4,0,0,4,0
8,2244478,0,0,0,0,0,4,0,0,4
8,2245555,0,0,4,0,0,4,0,0,0
8,2245777,0,0,4,0,0,4,0,0,0
8,2245789,0,0,4,0,0,4,0,0,0
8,2245888,0,0,4,0,0,4,0,0,0
8,2245999,0,0,4,0,0,4,0,0,0
8,2255556,0,0,0,4,0,0,4,0,0
8,2255578,0,0,0,0,0,4,0,0,4
8,2256666,0,0,0,4,0,0,4,0,0
8,2256888,0,0,0,4,0,0,4,0,0
8,2256999,0,0,0,4,0,0,4,0,0
8,2266667,0,0,0,0,4,0,0,4,0
8,2267777,0,0,0,0,4,0,0,4,0
8,2267999,0,0,0,0,4,0,0,4,0
8,2277778,0,0,0,0,0,4,0,0,4
8,2278888,0,0,0,0,0,4,0,0,4
8,2333355,4,0,0,4,0,0,0,0,0
8,2333366,4,0,0,4,0,0,0,0,0
8,2333377,4,0,0,4,0,0,0,0,0
8,2333388,4,0,0,4,0,0,0,0,0
8,2333399,4,0,0,4,0,0,0,0,0
8,2333467,0,0,0,0,4,0,0,4,0
8,2333478,0,0,0,0,0,4,0,0,4
8,2344467,0,0,0,0,4,0,0,4,0
8,2344478,0,0,0,0,0,4,0,0,4
8,2345578,0,0,0,0,0,4,0,0,4
8,2346799,0,0,0,0,4,0,0,4,0
8,2355566,4,0,0,4,0,0,0,0,0
8,2355567,4,0,0,4,0,0,0,0,0
8,2355577,4,0,0,4,0,0,0,0,0
8,2355588,4,0,0,4,0,0,0,0,0
8,2355599,4,0,0,4,0,0,0,0,0
8,2355666,4,0,0,4,0,0,0,0,0
8,2355678,4,0,0,4,0,0,0,0,0
8,2355777,4,0,0,4,0,0,0,0,0
8,2355789,4,0,0,4,0,0,0,0,0
8,2355888,4,0,0,4,0,0,0,0,0
8,2355999,4,0,0,4,0,0,0,0,0
8,2356667,4,0,0,4,0,0,0,0,0
8,2356777,4,0,0,4,0,0,0,0,0
8,2356788,4,0,0,4,0,0,0,0,0
8,2356799,4,0,0,4,0,0,0,0,0
8,2366677,4,0,0,4,0,0,0,0,0
8,2366678,4,0,0,4,0,0,0,0,0
8,2366688,4,0,0,4,0,0,0,0,0
8,2366699,4,0,0,4,0,0,0,0,0
8,2366777,4,0,0,4,0,0,0,0,0
8,2366789,4,0,0,4,0,0,0,0,0
8,2366888,4,0,0,4,0,0,0,0,0
8,2366999,4,0,0,4,0,0,0,0,0
8,2367778,4,0,0,4,0,0,0,0,0
8,2367888,4,0,0,4,0,0,0,0,0
8,2367899,4,0,0,4,0,0,0,0,0
8,2377788,4,0,0,4,0,0,0,0,0
8,2377789,4,0,0,4,0,0,0,0,0
8,2377799,4,0,0,4,0,0,0,0,0
8,2377888,4,0,0,4,0,0,0,0,0
8,2377999,4,0,0,4,0,0,0,0,0
8,2378889,4,0,0,4,0,0,0,0,0
8,2378999,4,0,0,4,0,0,0,0,0
8,2388899,4,0,0,4,0,0,0,0,0
8,2388999,4,0,0,4,0,0,0,0,0
8,3333444,0,4,0,0,4,0,0,0,0
8,3333466,0,4,0,0,4,0,0,0,0
8,3333477,0,4,0,0,4,0,0,0,0
8,3333488,0,4,0,0,4,0,0,0,0
8,3333499,0,4,0,0,4,0,0,0,0
8,3334444,0,4,0,0,4,0,0,0,0
8,3334467,0,0,0,0,4,0,0,4,0
8,3334478,0,0,0,0,0,4,0,0,4
8,3334578,0,0,0,0,0,4,0,0,4
8,3335578,0,0,0,0,0,4,0,0,4
8,3335688,0,0,0,4,0,0,4,0,0
8,3335699,0,0,0,4,0,0,4,0,0
8,3336799,0,0,0,0,4,0,0,4,0
8,3344467,0,0,0,0,4,0,0,4,0
8,3344478,0,0,0,0,0,4,0,0,4
8,3355556,0,0,0,4,0,0,4,0,0
8,3355578,0,0,0,0,0,4,0,0,4
8,3356666,0,0,0,4,0,0,4,0,0
8,3356888,0,0,0,4,0,0,4,0,0
8,3356999,0,0,0,4,0,0,4,0,0
8,3366667,0,0,0,0,4,0,0,4,0
8,3367777,0,0,0,0,4,0,0,4,0
8,3367999,0,0,0,0,4,0,0,4,0
8,3377778,0,0,0,0,0,4,0,0,4
8,3378888,0,0,0,0,0,4,0,0,4
8,3444466,0,4,0,0,4,0,0,0,0
8,3444477,0,4,0,0,4,0,0,0,0
8,3444488,0,4,0,0,4,0,0,0,0
8,3444499,0,4,0,0,4,0,0,0,0
8,3444578,0,0,0,0,0,4,0,0,4
8,3455578,0,0,0,0,0,4,0,0,4
8,3466677,0,4,0,0,4,0,0,0,0
8,3466678,0,4,0,0,4,0,0,0,0
8,3466688,0,4,0,0,4,0,0,0,0
8,3466699,0,4,0,0,4,0,0,0,0
8,3466777,0,4,0,0,4,0,0,0,0
8,3466789,0,4,0,0,4,0,0,0,0
8,3466888,0,4,0,0,4,0,0,0,0
8,3466999,0,4,0,0,4,0,0,0,0
8,3467778,0,4,0,0,4,0,0,0,0
8,3467888,0,4,0,0,4,0,0,0,0
8,3467899,0,4,0,0,4,0,0,0,0
8,3477788,0,4,0,0,4,0,0,0,0
8,3477789,0,4,0,0,4,0,0,0,0
8,3477799,0,4,0,0,4,0,0,0,0
8,3477888,0,4,0,0,4,0,0,0,0
8,3477999,0,4,0,0,4,0,0,0,0
8,3478889,0,4,0,0,4,0,0,0,0
8,3478999,0,4,0,0,4,0,0,0,0
8,3488899,0,4,0,0,4,0,0,0,0
8,3488999,0,4,0,0,4,0,0,0,0
8,4444555,0,0,4,0,0,4,0,0,0
8,4444577,0,0,4,0,0,4,0,0,0
8,4444588,0,0,4,0,0,4,0,0,0
8,4444599,0,0,4,0,0,4,0,0,0
8,4445555,0,0,4,0,0,4,0,0,0
8,4445578,0,0,0,0,0,4,0,0,4
8,4446799,0,0,0,0,4,0,0,4,0
8,4455578,0,0,0,0,0,4,0,0,4
8,4466667,0,0,0,0,4,0,0,4,0
8,4467777,0,0,0,0,4,0,0,4,0
8,4467999,0,0,0,0,4,0,0,4,0
8,4477778,0,0,0,0,0,4,0,0,4
8,4478888,0,0,0,0,0,4,0,0,4
8,4555577,0,0,4,0,0,4,0,0,0
8,4555588,0,0,4,0,0,4,0,0,0
8,4555599,0,0,4,0,0,4,0,0,0
8,4577788,0,0,4,0,0,4,0,0,0
8,4577789,0,0,4,0,0,4,0,0,0
8,4577799,0,0,4,0,0,4,0,0,0
8,4577888,0,0,4,0,0,4,0,0,0
8,4577999,0,0,4,0,0,4,0,0,0
8,4578889,0,0,4,0,0,4,0,0,0
8,4578999,0,0,4,0,0,4,0,0,0
8,4588899,0,0,4,0,0,4,0,0,0
8,4588999,0,0,4,0,0,4,0,0,0
8,5555666,0,0,0,4,0,0,4,0,0
8,5555688,0,0,0,4,0,0,4,0,0
8,5555699,0,0,0,4,0,0,4,0,0
8,5556666,0,0,0,4,0,0,4,0,0
8,5577778,0,0,0,0,0,4,0,0,4
8,5578888,0,0,0,0,0,4,0,0,4
8,5666688,0,0,0,4,0,0,4,0,0
8,5666699,0,0,0,4,0,0,4,0,0
8,5688899,0,0,0,4,0,0,4,0,0
8,5688999,0,0,0,4,0,0,4,0,0
8,6666777,0,0,0,0,4,0,0,4,0
8,6666799,0,0,0,0,4,0,0,4,0
8,6667777,0,0,0,0,4,0,0,4,0
8,6777799,0,0,0,0,4,0,0,4,0
8,7777888,0,0,0,0,0,4,0,0,4
8,7778888,0,0,0,0,0,4,0,0,4
7,1112224,0,0,4,3,0,0,0,0,0
7,1112346,0,0,0,0,4,3,0,0,0
7,1112355,1,0,0,4,2,0,0,0,0
7,1112366,1,0,0,4,0,2,0,0,0
7,1112377,1,0,0,4,0,0,2,0,0
7,1112388,1,0,0,4,0,0,0,2,0
7,1112399,1,0,0,4,0,0,0,0,2
7,1112444,0,3,4,0,0,0,0,0,0
7,1112456,0,3,4,0,0,0,0,0,0
7,1112555,0,3,4,0,0,0,0,0,0
7,1112567,0,3,4,0,0,0,0,0,0
7,1112666,0,3,4,0,0,0,0,0,0
7,1112678,0,3,4,0,0,0,0,0,0
7,1112777,0,3,4,0,0,0,0,0,0
7,1112789,0,3,4,0,0,0,0,0,0
7,1112888,0,3,4,0,0,0,0,0,0
7,1112999,0,3,4,0,0,0,0,0,0
7,1113335,0,0,0,4,3,0,0,0,0
7,1113567,0,4,3,0,0,0,0,0,0
7,1113666,0,4,3,0,0,0,0,0,0
7,1113678,0,4,3,0,0,0,0,0,0
7,1113777,0,4,3,0,0,0,0,0,0
7,1113789,0,4,3,0,0,0,0,0,0
7,1113888,0,4,3,0,0,0,0,0,0
7,1113999,0,4,3,0,0,0,0,0,0
7,1114446,0,0,0,0,4,3,0,0,0
7,1114666,0,0,0,3,4,0,0,0,0
7,1115557,0,0,0,0,0,4,3,0,0
7,1115777,0,0,0,0,3,4,0,0,0
7,1116668,0,0,0,0,0,0,4,3,0
7,1116888,0,0,0,0,0,3,4,0,0
7,1117779,0,0,0,0,0,0,0,4,3
7,1117999,0,0,0,0,0,0,3,4,0
7,1118889,0,0,0,0,0,0,4,0,3
7,1118999,0,0,0,0,0,0,4,3,0
7,1122234,2,1,0,0,4,0,0,0,0
7,1123344,0,3,0,0,4,0,0,0,0
7,1123445,0,0,3,0,0,4,0,0,0
7,1133345,2,0,1,0,0,4,0,0,0
7,1133445,0,4,0,0,3,0,0,0,0
7,1134455,0,0,3,0,0,4,0,0,0
7,1134456,0,4,0,0,3,0,0,0,0
7,1134555,2,4,0,0,1,0,0,0,0
7,1134556,0,0,0,3,0,0,4,0,0
7,1144456,2,0,0,1,0,0,4,0,0
7,1144556,0,0,4,0,0,3,0,0,0
7,1145566,0,0,0,3,0,0,4,0,0
7,1145567,0,0,4,0,0,3,0,0,0
7,1145666,2,0,4,0,0,1,0,0,0
7,1145667,0,0,0,0,3,0,0,4,0
7,1155567,2,0,0,0,1,0,0,4,0
7,1155667,0,0,0,4,0,0,3,0,0
7,1156677,0,0,0,0,3,0,0,4,0
7,1156678,0,0,0,4,0,0,3,0,0
7,1156777,2,0,0,4,0,0,1,0,0
7,1156778,0,0,0,0,0,3,0,0,4
7,1156789,0,0,0,4,0,0,3,0,0
7,1166678,2,0,0,0,0,1,0,0,4
7,1166778,0,0,0,0,4,0,0,3,0
7,1167788,0,0,0,0,0,3,0,0,4
7,1167789,0,0,0,0,4,0,0,3,0
7,1167888,2,0,0,0,4,0,0,1,0
7,1177889,0,0,0,0,0,4,0,0,3
7,1178999,2,0,0,0,0,4,0,0,1
7,1222444,3,0,4,0,0,0,0,0,0
7,1222456,3,0,4,0,0,0,0,0,0
7,1222555,3,0,4,0,0,0,0,0,0
7,1222567,3,0,4,0,0,0,0,0,0
7,1222666,3,0,4,0,0,0,0,0,0
7,1222678,3,0,4,0,0,0,0,0,0
7,1222777,3,0,4,0,0,0,0,0,0
7,1222789,3,0,4,0,0,0,0,0,0
7,1222888,3,0,4,0,0,0,0,0,0
