待ち牌数,手牌,1s待ち,2s待ち,3s待ち,4s待ち,5s待ち,6s待ち,7s待ち,8s待ち,9s待ち
11,45555677778,0,0,4,0,0,3,0,0,4
11,45555678888,0,0,4,0,0,3,0,0,4
11,45677778888,0,0,4,0,0,3,0,0,4
10,11112334567,0,3,0,0,3,0,0,4,0
10,11112345678,0,0,3,0,0,3,0,0,4
10,11123344567,0,3,0,0,3,0,0,4,0
10,11123445678,0,0,3,0,0,3,0,0,4
10,11133445567,0,4,0,0,2,0,0,4,0
10,11134455667,0,4,0,0,2,0,0,4,0
10,11134455678,0,0,3,0,0,3,0,0,4
10,11134556677,0,4,0,0,2,0,0,4,0
10,11134566778,0,4,0,0,3,0,0,3,0
10,11134567789,0,4,0,0,3,0,0,3,0
10,11144556678,0,0,4,0,0,2,0,0,4
10,11145566778,0,0,4,0,0,2,0,0,4
10,11145667788,0,0,4,0,0,2,0,0,4
10,11145677889,0,0,4,0,0,3,0,0,3
10,12222345678,0,0,3,0,0,3,0,0,4
10,12233455556,3,0,0,3,0,0,4,0,0
10,12233456666,3,0,0,3,0,0,4,0,0
10,12233456888,3,0,0,3,0,0,4,0,0
10,12233456999,3,0,0,3,0,0,4,0,0
10,12334444567,0,3,0,0,3,0,0,4,0
10,12334566667,0,3,0,0,3,0,0,4,0
10,12334567777,0,3,0,0,3,0,0,4,0
10,12334567999,0,3,0,0,3,0,0,4,0
10,12344445678,0,0,3,0,0,3,0,0,4
10,12345555678,0,0,3,0,0,3,0,0,4
10,12345677778,0,0,3,0,0,3,0,0,4
10,12345678888,0,0,3,0,0,3,0,0,4
10,22223344556,4,0,0,2,0,0,4,0,0
10,22223445566,4,0,0,2,0,0,4,0,0
10,22223445678,0,0,3,0,0,3,0,0,4
10,22223455667,4,0,0,3,0,0,3,0,0
10,22223456678,4,0,0,3,0,0,3,0,0
10,22223456789,4,0,0,3,0,0,3,0,0
10,22234455678,0,0,3,0,0,3,0,0,4
10,22244556678,0,0,4,0,0,2,0,0,4
10,22245566778,0,0,4,0,0,2,0,0,4
10,22245667788,0,0,4,0,0,2,0,0,4
10,22245677889,0,0,4,0,0,3,0,0,3
10,22334455556,4,0,0,2,0,0,4,0,0
10,22334456666,4,0,0,2,0,0,4,0,0
10,22334456888,4,0,0,2,0,0,4,0,0
10,22334456999,4,0,0,2,0,0,4,0,0
10,23333445566,4,0,0,2,0,0,4,0,0
10,23333455667,4,0,0,3,0,0,3,0,0
10,23333456678,4,0,0,3,0,0,3,0,0
10,23333456789,4,0,0,3,0,0,3,0,0
10,23344556666,4,0,0,2,0,0,4,0,0
10,23344556888,4,0,0,2,0,0,4,0,0
10,23344556999,4,0,0,2,0,0,4,0,0
10,23344566667,0,3,0,0,3,0,0,4,0
10,23344567777,0,3,0,0,3,0,0,4,0
10,23344567999,0,3,0,0,3,0,0,4,0
10,23445555678,0,0,3,0,0,3,0,0,4
10,23445566888,4,0,0,2,0,0,4,0,0
10,23445566999,4,0,0,2,0,0,4,0,0
10,23445677778,0,0,3,0,0,3,0,0,4
10,23445678888,0,0,3,0,0,3,0,0,4
10,23455556678,4,0,0,3,0,0,3,0,0
10,23455556789,4,0,0,3,0,0,3,0,0
10,23455667888,4,0,0,3,0,0,3,0,0
10,23455667999,4,0,0,3,0,0,3,0,0
10,23456666789,4,0,0,3,0,0,3,0,0
10,23456678888,4,0,0,3,0,0,3,0,0
10,23456678999,4,0,0,3,0,0,3,0,0
10,23456788889,4,0,0,3,0,0,3,0,0
10,23456789999,4,0,0,3,0,0,3,0,0
10,33334455667,0,4,0,0,2,0,0,4,0
10,33334556677,0,4,0,0,2,0,0,4,0
10,33334566778,0,4,0,0,3,0,0,3,0
10,33334567789,0,4,0,0,3,0,0,3,0
10,33445566667,0,4,0,0,2,0,0,4,0
10,33445567777,0,4,0,0,2,0,0,4,0
10,33445567999,0,4,0,0,2,0,0,4,0
10,34444556677,0,4,0,0,2,0,0,4,0
10,34444566778,0,4,0,0,3,0,0,3,0
10,34444567789,0,4,0,0,3,0,0,3,0
10,34455667777,0,4,0,0,2,0,0,4,0
10,34455667999,0,4,0,0,2,0,0,4,0
10,34455677778,0,0,3,0,0,3,0,0,4
10,34455678888,0,0,3,0,0,3,0,0,4
10,34556677999,0,4,0,0,2,0,0,4,0
10,34566667789,0,4,0,0,3,0,0,3,0
10,34566778999,0,4,0,0,3,0,0,3,0
10,34567789999,0,4,0,0,3,0,0,3,0
10,44445566778,0,0,4,0,0,2,0,0,4
10,44445667788,0,0,4,0,0,2,0,0,4
10,44445677889,0,0,4,0,0,3,0,0,3
10,44556677778,0,0,4,0,0,2,0,0,4
10,44556678888,0,0,4,0,0,2,0,0,4
10,45555667788,0,0,4,0,0,2,0,0,4
10,45555677889,0,0,4,0,0,3,0,0,3
10,45566778888,0,0,4,0,0,2,0,0,4
9,11222333456,2,0,0,3,0,0,4,0,0
9,11223334567,0,2,0,0,3,0,0,4,0
9,11223345678,0,0,2,0,0,3,0,0,4
9,12223334456,3,0,0,2,0,0,4,0,0
9,12233344556,3,0,0,2,0,0,4,0,0
9,12233344567,0,2,0,0,3,0,0,4,0
9,12233445566,3,0,0,2,0,0,4,0,0
9,12233445678,0,0,2,0,0,3,0,0,4
9,12233455667,3,0,0,3,0,0,3,0,0
9,12233456678,3,0,0,3,0,0,3,0,0
9,12233456789,3,0,0,3,0,0,3,0,0
9,12333445567,0,3,0,0,2,0,0,4,0
9,12334455667,0,3,0,0,2,0,0,4,0
9,12334455678,0,0,2,0,0,3,0,0,4
9,12334556677,0,3,0,0,2,0,0,4,0
9,12334566778,0,3,0,0,3,0,0,3,0
9,12334567789,0,3,0,0,3,0,0,3,0
9,12344556678,0,0,3,0,0,2,0,0,4
9,12345566778,0,0,3,0,0,2,0,0,4
9,12345667788,0,0,3,0,0,2,0,0,4
9,12345677889,0,0,3,0,0,3,0,0,3
9,22233344456,4,0,0,1,0,0,4,0,0
9,22333444556,4,0,0,1,0,0,4,0,0
9,22333444567,0,2,0,0,3,0,0,4,0
9,22334445566,4,0,0,1,0,0,4,0,0
9,22334445678,0,0,2,0,0,3,0,0,4
9,22334455667,4,0,0,2,0,0,3,0,0
9,22334456678,4,0,0,2,0,0,3,0,0
9,22334456789,4,0,0,2,0,0,3,0,0
9,23334445556,4,0,0,1,0,0,4,0,0
9,23334445567,0,3,0,0,2,0,0,4,0
9,23344455566,4,0,0,1,0,0,4,0,0
9,23344455667,0,3,0,0,2,0,0,4,0
9,23344455678,0,0,2,0,0,3,0,0,4
9,23344555667,4,0,0,2,0,0,3,0,0
9,23344556677,0,3,0,0,2,0,0,4,0
9,23344556678,4,0,0,2,0,0,3,0,0
9,23344556789,4,0,0,2,0,0,3,0,0
9,23344566778,0,3,0,0,3,0,0,3,0
9,23344567789,0,3,0,0,3,0,0,3,0
9,23444555666,4,0,0,1,0,0,4,0,0
9,23444556678,0,0,3,0,0,2,0,0,4
9,23445556667,4,0,0,2,0,0,3,0,0
9,23445566678,4,0,0,2,0,0,3,0,0
9,23445566778,0,0,3,0,0,2,0,0,4
9,23445566789,4,0,0,2,0,0,3,0,0
9,23445667788,0,0,3,0,0,2,0,0,4
9,23445677889,0,0,3,0,0,3,0,0,3
9,23455566677,4,0,0,3,0,0,2,0,0
9,23455666778,4,0,0,3,0,0,2,0,0
9,23455667789,4,0,0,3,0,0,2,0,0
9,23456667788,4,0,0,3,0,0,2,0,0
9,23456677889,4,0,0,3,0,0,2,0,0
9,23456778899,4,0,0,3,0,0,2,0,0
9,33344455567,0,4,0,0,1,0,0,4,0
9,33444555667,0,4,0,0,1,0,0,4,0
9,33444555678,0,0,2,0,0,3,0,0,4
9,33445556677,0,4,0,0,1,0,0,4,0
9,33445566778,0,4,0,0,2,0,0,3,0
9,33445567789,0,4,0,0,2,0,0,3,0
9,34445556667,0,4,0,0,1,0,0,4,0
9,34445556678,0,0,3,0,0,2,0,0,4
9,34455566677,0,4,0,0,1,0,0,4,0
9,34455566778,0,0,3,0,0,2,0,0,4
9,34455666778,0,4,0,0,2,0,0,3,0
9,34455667788,0,0,3,0,0,2,0,0,4
9,34455667789,0,4,0,0,2,0,0,3,0
9,34455677889,0,0,3,0,0,3,0,0,3
9,34555666777,0,4,0,0,1,0,0,4,0
9,34556667778,0,4,0,0,2,0,0,3,0
9,34556677789,0,4,0,0,2,0,0,3,0
9,34566677788,0,4,0,0,3,0,0,2,0
9,34566777889,0,4,0,0,3,0,0,2,0
9,34567778899,0,4,0,0,3,0,0,2,0
9,44455566678,0,0,4,0,0,1,0,0,4
9,44555666778,0,0,4,0,0,1,0,0,4
9,44556667788,0,0,4,0,0,1,0,0,4
9,44556677889,0,0,4,0,0,2,0,0,3
9,45556667778,0,0,4,0,0,1,0,0,4
9,45566677788,0,0,4,0,0,1,0,0,4
9,45566777889,0,0,4,0,0,2,0,0,3
9,45666777888,0,0,4,0,0,1,0,0,4
9,45667778889,0,0,4,0,0,2,0,0,3
9,45677788899,0,0,4,0,0,3,0,0,2
8,11112222356,0,0,0,4,0,0,4,0,0
8,11112222367,0,0,0,0,4,0,0,4,0
8,11112222378,0,0,0,0,0,4,0,0,4
8,11112233467,0,0,0,0,4,0,0,4,0
8,11112233478,0,0,0,0,0,4,0,0,4
8,11112333356,0,0,0,4,0,0,4,0,0
8,11112333367,0,0,0,0,4,0,0,4,0
8,11112333378,0,0,0,0,0,4,0,0,4
8,11112334578,0,0,0,0,0,4,0,0,4
8,11112344467,0,0,0,0,4,0,0,4,0
8,11112344478,0,0,0,0,0,4,0,0,4
8,11112355556,0,0,0,4,0,0,4,0,0
8,11112355578,0,0,0,0,0,4,0,0,4
8,11112356666,0,0,0,4,0,0,4,0,0
8,11112356888,0,0,0,4,0,0,4,0,0
8,11112356999,0,0,0,4,0,0,4,0,0
8,11112366667,0,0,0,0,4,0,0,4,0
8,11112367777,0,0,0,0,4,0,0,4,0
8,11112367999,0,0,0,0,4,0,0,4,0
8,11112377778,0,0,0,0,0,4,0,0,4
8,11112378888,0,0,0,0,0,4,0,0,4
8,11122223456,1,0,0,3,0,0,4,0,0
8,11122223467,0,0,0,0,4,0,0,4,0
8,11122223478,0,0,0,0,0,4,0,0,4
8,11122233356,0,0,0,4,0,0,4,0,0
8,11122233367,0,0,0,0,4,0,0,4,0
8,11122233378,0,0,0,0,0,4,0,0,4
8,11122234567,0,1,0,0,3,0,0,4,0
8,11122234578,0,0,0,0,0,4,0,0,4
8,11122244445,0,0,4,0,0,4,0,0,0
8,11122244467,0,0,0,0,4,0,0,4,0
8,11122244478,0,0,0,0,0,4,0,0,4
8,11122245555,0,0,4,0,0,4,0,0,0
8,11122245777,0,0,4,0,0,4,0,0,0
8,11122245789,0,0,4,0,0,4,0,0,0
8,11122245888,0,0,4,0,0,4,0,0,0
8,11122245999,0,0,4,0,0,4,0,0,0
8,11122255556,0,0,0,4,0,0,4,0,0
8,11122255578,0,0,0,0,0,4,0,0,4
8,11122256666,0,0,0,4,0,0,4,0,0
8,11122256888,0,0,0,4,0,0,4,0,0
8,11122256999,0,0,0,4,0,0,4,0,0
8,11122266667,0,0,0,0,4,0,0,4,0
8,11122267777,0,0,0,0,4,0,0,4,0
8,11122267999,0,0,0,0,4,0,0,4,0
8,11122277778,0,0,0,0,0,4,0,0,4
8,11122278888,0,0,0,0,0,4,0,0,4
8,11122334467,0,0,0,0,4,0,0,4,0
8,11122334478,0,0,0,0,0,4,0,0,4
8,11123333456,1,0,0,3,0,0,4,0,0
8,11123333467,0,0,0,0,4,0,0,4,0
8,11123333478,0,0,0,0,0,4,0,0,4
8,11123344578,0,0,0,0,0,4,0,0,4
8,11123444467,0,0,0,0,4,0,0,4,0
8,11123444478,0,0,0,0,0,4,0,0,4
8,11123455556,1,0,0,3,0,0,4,0,0
8,11123455578,0,0,0,0,0,4,0,0,4
8,11123456666,1,0,0,3,0,0,4,0,0
8,11123456888,1,0,0,3,0,0,4,0,0
8,11123456999,1,0,0,3,0,0,4,0,0
8,11123466667,0,0,0,0,4,0,0,4,0
8,11123467777,0,0,0,0,4,0,0,4,0
8,11123467999,0,0,0,0,4,0,0,4,0
8,11123477778,0,0,0,0,0,4,0,0,4
8,11123478888,0,0,0,0,0,4,0,0,4
8,11133334444,0,4,0,0,4,0,0,0,0
8,11133334578,0,0,0,0,0,4,0,0,4
8,11133334666,0,4,0,0,4,0,0,0,0
8,11133334678,0,4,0,0,4,0,0,0,0
8,11133334777,0,4,0,0,4,0,0,0,0
8,11133334789,0,4,0,0,4,0,0,0,0
8,11133334888,0,4,0,0,4,0,0,0,0
8,11133334999,0,4,0,0,4,0,0,0,0
8,11133344467,0,0,0,0,4,0,0,4,0
8,11133344478,0,0,0,0,0,4,0,0,4
8,11133345678,0,0,1,0,0,3,0,0,4
8,11133355556,0,0,0,4,0,0,4,0,0
8,11133355578,0,0,0,0,0,4,0,0,4
8,11133356666,0,0,0,4,0,0,4,0,0
8,11133356888,0,0,0,4,0,0,4,0,0
8,11133356999,0,0,0,4,0,0,4,0,0
8,11133366667,0,0,0,0,4,0,0,4,0
8,11133367777,0,0,0,0,4,0,0,4,0
8,11133367999,0,0,0,0,4,0,0,4,0
8,11133377778,0,0,0,0,0,4,0,0,4
8,11133378888,0,0,0,0,0,4,0,0,4
8,11133445578,0,0,0,0,0,4,0,0,4
8,11134444578,0,0,0,0,0,4,0,0,4
8,11134444666,0,4,0,0,4,0,0,0,0
8,11134444678,0,4,0,0,4,0,0,0,0
8,11134444777,0,4,0,0,4,0,0,0,0
8,11134444789,0,4,0,0,4,0,0,0,0
8,11134444888,0,4,0,0,4,0,0,0,0
8,11134444999,0,4,0,0,4,0,0,0,0
8,11134555567,0,4,0,0,0,0,0,4,0
8,11134555578,0,0,0,0,0,4,0,0,4
8,11134567888,0,4,0,0,3,0,0,1,0
8,11134577778,0,0,0,0,0,4,0,0,4
8,11134578888,0,0,0,0,0,4,0,0,4
8,11134666678,0,4,0,0,4,0,0,0,0
8,11134666777,0,4,0,0,4,0,0,0,0
8,11134666789,0,4,0,0,4,0,0,0,0
8,11134666888,0,4,0,0,4,0,0,0,0
8,11134666999,0,4,0,0,4,0,0,0,0
8,11134667788,0,4,0,0,4,0,0,0,0
8,11134677778,0,4,0,0,4,0,0,0,0
8,11134677889,0,4,0,0,4,0,0,0,0
8,11134678888,0,4,0,0,4,0,0,0,0
8,11134678999,0,4,0,0,4,0,0,0,0
8,11134777789,0,4,0,0,4,0,0,0,0
8,11134777888,0,4,0,0,4,0,0,0,0
8,11134777999,0,4,0,0,4,0,0,0,0
8,11134778899,0,4,0,0,4,0,0,0,0
8,11134788889,0,4,0,0,4,0,0,0,0
8,11134789999,0,4,0,0,4,0,0,0,0
8,11134888999,0,4,0,0,4,0,0,0,0
8,11144445555,0,0,4,0,0,4,0,0,0
8,11144445777,0,0,4,0,0,4,0,0,0
8,11144445789,0,0,4,0,0,4,0,0,0
8,11144445888,0,0,4,0,0,4,0,0,0
8,11144445999,0,0,4,0,0,4,0,0,0
8,11144455578,0,0,0,0,0,4,0,0,4
8,11144466667,0,0,0,0,4,0,0,4,0
8,11144467777,0,0,0,0,4,0,0,4,0
8,11144467999,0,0,0,0,4,0,0,4,0
8,11144477778,0,0,0,0,0,4,0,0,4
8,11144478888,0,0,0,0,0,4,0,0,4
8,11145555777,0,0,4,0,0,4,0,0,0
8,11145555789,0,0,4,0,0,4,0,0,0
8,11145555888,0,0,4,0,0,4,0,0,0
8,11145555999,0,0,4,0,0,4,0,0,0
8,11145666678,0,0,4,0,0,0,0,0,4
8,11145678999,0,0,4,0,0,3,0,0,1
8,11145777789,0,0,4,0,0,4,0,0,0
8,11145777888,0,0,4,0,0,4,0,0,0
8,11145777999,0,0,4,0,0,4,0,0,0
8,11145778899,0,0,4,0,0,4,0,0,0
8,11145788889,0,0,4,0,0,4,0,0,0
8,11145789999,0,0,4,0,0,4,0,0,0
8,11145888999,0,0,4,0,0,4,0,0,0
8,11155556666,0,0,0,4,0,0,4,0,0
8,11155556888,0,0,0,4,0,0,4,0,0
8,11155556999,0,0,0,4,0,0,4,0,0
8,11155577778,0,0,0,0,0,4,0,0,4
8,11155578888,0,0,0,0,0,4,0,0,4
8,11156666888,0,0,0,4,0,0,4,0,0
8,11156666999,0,0,0,4,0,0,4,0,0
8,11156888999,0,0,0,4,0,0,4,0,0
8,11166667777,0,0,0,0,4,0,0,4,0
8,11166667999,0,0,0,0,4,0,0,4,0
8,11167777999,0,0,0,0,4,0,0,4,0
8,11177778888,0,0,0,0,0,4,0,0,4
8,11222333467,0,0,0,0,4,0,0,4,0
8,11222333478,0,0,0,0,0,4,0,0,4
8,11223334578,0,0,0,0,0,4,0,0,4
8,11223344467,0,0,0,0,4,0,0,4,0
8,11223344478,0,0,0,0,0,4,0,0,4
8,11223355556,0,0,0,4,0,0,4,0,0
8,11223355578,0,0,0,0,0,4,0,0,4
8,11223356666,0,0,0,4,0,0,4,0,0
8,11223356888,0,0,0,4,0,0,4,0,0
8,11223356999,0,0,0,4,0,0,4,0,0
8,11223366667,0,0,0,0,4,0,0,4,0
8,11223367777,0,0,0,0,4,0,0,4,0
8,11223367999,0,0,0,0,4,0,0,4,0
8,11223377778,0,0,0,0,0,4,0,0,4
8,11223378888,0,0,0,0,0,4,0,0,4
8,12222333356,0,0,0,4,0,0,4,0,0
8,12222333367,0,0,0,0,4,0,0,4,0
8,12222333378,0,0,0,0,0,4,0,0,4
8,12222334578,0,0,0,0,0,4,0,0,4
8,12222344467,0,0,0,0,4,0,0,4,0
8,12222344478,0,0,0,0,0,4,0,0,4
8,12222355556,0,0,0,4,0,0,4,0,0
8,12222355578,0,0,0,0,0,4,0,0,4
8,12222356666,0,0,0,4,0,0,4,0,0
8,12222356888,0,0,0,4,0,0,4,0,0
8,12222356999,0,0,0,4,0,0,4,0,0
8,12222366667,0,0,0,0,4,0,0,4,0
8,12222367777,0,0,0,0,4,0,0,4,0
8,12222367999,0,0,0,0,4,0,0,4,0
8,12222377778,0,0,0,0,0,4,0,0,4
8,12222378888,0,0,0,0,0,4,0,0,4
8,12223334467,0,0,0,0,4,0,0,4,0
8,12223334478,0,0,0,0,0,4,0,0,4
8,12233344578,0,0,0,0,0,4,0,0,4
8,12233444467,0,0,0,0,4,0,0,4,0
8,12233444478,0,0,0,0,0,4,0,0,4
8,12233455578,0,0,0,0,0,4,0,0,4
8,12233466667,0,0,0,0,4,0,0,4,0
8,12233467777,0,0,0,0,4,0,0,4,0
8,12233467999,0,0,0,0,4,0,0,4,0
8,12233477778,0,0,0,0,0,4,0,0,4
8,12233478888,0,0,0,0,0,4,0,0,4
8,12333344467,0,0,0,0,4,0,0,4,0
8,12333344478,0,0,0,0,0,4,0,0,4
8,12333355556,0,0,0,4,0,0,4,0,0
8,12333355578,0,0,0,0,0,4,0,0,4
8,12333356666,0,0,0,4,0,0,4,0,0
8,12333356888,0,0,0,4,0,0,4,0,0
8,12333356999,0,0,0,4,0,0,4,0,0
8,12333366667,0,0,0,0,4,0,0,4,0
8,12333367777,0,0,0,0,4,0,0,4,0
8,12333367999,0,0,0,0,4,0,0,4,0
8,12333377778,0,0,0,0,0,4,0,0,4
8,12333378888,0,0,0,0,0,4,0,0,4
8,12333445578,0,0,0,0,0,4,0,0,4
8,12334444578,0,0,0,0,0,4,0,0,4
8,12334555578,0,0,0,0,0,4,0,0,4
8,12334577778,0,0,0,0,0,4,0,0,4
8,12334578888,0,0,0,0,0,4,0,0,4
8,12344455578,0,0,0,0,0,4,0,0,4
8,12344466667,0,0,0,0,4,0,0,4,0
8,12344467777,0,0,0,0,4,0,0,4,0
8,12344467999,0,0,0,0,4,0,0,4,0
8,12344477778,0,0,0,0,0,4,0,0,4
8,12344478888,0,0,0,0,0,4,0,0,4
8,12355556666,0,0,0,4,0,0,4,0,0
8,12355556888,0,0,0,4,0,0,4,0,0
8,12355556999,0,0,0,4,0,0,4,0,0
8,12355577778,0,0,0,0,0,4,0,0,4
8,12355578888,0,0,0,0,0,4,0,0,4
8,12356666888,0,0,0,4,0,0,4,0,0
8,12356666999,0,0,0,4,0,0,4,0,0
8,12356888999,0,0,0,4,0,0,4,0,0
8,12366667777,0,0,0,0,4,0,0,4,0
8,12366667999,0,0,0,0,4,0,0,4,0
8,12367777999,0,0,0,0,4,0,0,4,0
8,12377778888,0,0,0,0,0,4,0,0,4
8,22223333467,0,0,0,0,4,0,0,4,0
8,22223333478,0,0,0,0,0,4,0,0,4
8,22223333555,4,0,0,4,0,0,0,0,0
8,22223333567,4,0,0,4,0,0,0,0,0
8,22223333666,4,0,0,4,0,0,0,0,0
8,22223333678,4,0,0,4,0,0,0,0,0
8,22223333777,4,0,0,4,0,0,0,0,0
8,22223333789,4,0,0,4,0,0,0,0,0
8,22223333888,4,0,0,4,0,0,0,0,0
8,22223333999,4,0,0,4,0,0,0,0,0
8,22223344578,0,0,0,0,0,4,0,0,4
8,22223444456,4,0,0,0,0,0,4,0,0
8,22223444467,0,0,0,0,4,0,0,4,0
8,22223444478,0,0,0,0,0,4,0,0,4
8,22223455578,0,0,0,0,0,4,0,0,4
8,22223456777,4,0,0,3,0,0,1,0,0
8,22223466667,0,0,0,0,4,0,0,4,0
8,22223467777,0,0,0,0,4,0,0,4,0
8,22223467999,0,0,0,0,4,0,0,4,0
8,22223477778,0,0,0,0,0,4,0,0,4
8,22223478888,0,0,0,0,0,4,0,0,4
8,22223555567,4,0,0,4,0,0,0,0,0
8,22223555666,4,0,0,4,0,0,0,0,0
8,22223555678,4,0,0,4,0,0,0,0,0
8,22223555777,4,0,0,4,0,0,0,0,0
8,22223555789,4,0,0,4,0,0,0,0,0
8,22223555888,4,0,0,4,0,0,0,0,0
8,22223555999,4,0,0,4,0,0,0,0,0
8,22223556677,4,0,0,4,0,0,0,0,0
8,22223566667,4,0,0,4,0,0,0,0,0
8,22223566778,4,0,0,4,0,0,0,0,0
8,22223567777,4,0,0,4,0,0,0,0,0
8,22223567789,4,0,0,4,0,0,0,0,0
8,22223567888,4,0,0,4,0,0,0,0,0
8,22223567999,4,0,0,4,0,0,0,0,0
8,22223666678,4,0,0,4,0,0,0,0,0
8,22223666777,4,0,0,4,0,0,0,0,0
8,22223666789,4,0,0,4,0,0,0,0,0
8,22223666888,4,0,0,4,0,0,0,0,0
8,22223666999,4,0,0,4,0,0,0,0,0
8,22223667788,4,0,0,4,0,0,0,0,0
8,22223677778,4,0,0,4,0,0,0,0,0
8,22223677889,4,0,0,4,0,0,0,0,0
8,22223678888,4,0,0,4,0,0,0,0,0
8,22223678999,4,0,0,4,0,0,0,0,0
8,22223777789,4,0,0,4,0,0,0,0,0
8,22223777888,4,0,0,4,0,0,0,0,0
8,22223777999,4,0,0,4,0,0,0,0,0
8,22223778899,4,0,0,4,0,0,0,0,0
8,22223788889,4,0,0,4,0,0,0,0,0
8,22223789999,4,0,0,4,0,0,0,0,0
8,22223888999,4,0,0,4,0,0,0,0,0
8,22233334567,0,1,0,0,3,0,0,4,0
8,22233334578,0,0,0,0,0,4,0,0,4
8,22233344467,0,0,0,0,4,0,0,4,0
8,22233344478,0,0,0,0,0,4,0,0,4
8,22233345678,0,0,1,0,0,3,0,0,4
8,22233355556,0,0,0,4,0,0,4,0,0
8,22233355578,0,0,0,0,0,4,0,0,4
8,22233356666,0,0,0,4,0,0,4,0,0
8,22233356888,0,0,0,4,0,0,4,0,0
8,22233356999,0,0,0,4,0,0,4,0,0
8,22233366667,0,0,0,0,4,0,0,4,0
8,22233367777,0,0,0,0,4,0,0,4,0
8,22233367999,0,0,0,0,4,0,0,4,0
8,22233377778,0,0,0,0,0,4,0,0,4
8,22233378888,0,0,0,0,0,4,0,0,4
8,22233445578,0,0,0,0,0,4,0,0,4
8,22234444567,0,1,0,0,3,0,0,4,0
8,22234444578,0,0,0,0,0,4,0,0,4
8,22234555578,0,0,0,0,0,4,0,0,4
8,22234566667,0,1,0,0,3,0,0,4,0
8,22234567777,0,1,0,0,3,0,0,4,0
8,22234567999,0,1,0,0,3,0,0,4,0
8,22234577778,0,0,0,0,0,4,0,0,4
8,22234578888,0,0,0,0,0,4,0,0,4
8,22244445555,0,0,4,0,0,4,0,0,0
8,22244445777,0,0,4,0,0,4,0,0,0
8,22244445789,0,0,4,0,0,4,0,0,0
8,22244445888,0,0,4,0,0,4,0,0,0
8,22244445999,0,0,4,0,0,4,0,0,0
8,22244455578,0,0,0,0,0,4,0,0,4
8,22244466667,0,0,0,0,4,0,0,4,0
8,22244467777,0,0,0,0,4,0,0,4,0
8,22244467999,0,0,0,0,4,0,0,4,0
8,22244477778,0,0,0,0,0,4,0,0,4
8,22244478888,0,0,0,0,0,4,0,0,4
8,22245555777,0,0,4,0,0,4,0,0,0
8,22245555789,0,0,4,0,0,4,0,0,0
8,22245555888,0,0,4,0,0,4,0,0,0
8,22245555999,0,0,4,0,0,4,0,0,0
8,22245666678,0,0,4,0,0,0,0,0,4
8,22245678999,0,0,4,0,0,3,0,0,1
8,22245777789,0,0,4,0,0,4,0,0,0
8,22245777888,0,0,4,0,0,4,0,0,0
8,22245777999,0,0,4,0,0,4,0,0,0
8,22245778899,0,0,4,0,0,4,0,0,0
8,22245788889,0,0,4,0,0,4,0,0,0
8,22245789999,0,0,4,0,0,4,0,0,0
8,22245888999,0,0,4,0,0,4,0,0,0
8,22255556666,0,0,0,4,0,0,4,0,0
8,22255556888,0,0,0,4,0,0,4,0,0
8,22255556999,0,0,0,4,0,0,4,0,0
8,22255577778,0,0,0,0,0,4,0,0,4
