待ち牌数,手牌,1s待ち,2s待ち,3s待ち,4s待ち,5s待ち,6s待ち,7s待ち,8s待ち,9s待ち
19,3444456788889,0,4,3,0,3,3,3,0,3
19,3445566667888,0,4,3,2,2,0,3,1,4
19,3455556677778,0,4,3,3,0,2,0,3,4
19,3455556777789,0,4,3,3,0,3,0,3,3
18,1112345666888,1,3,3,3,3,1,4,0,0
18,1112345666999,1,3,3,3,3,1,4,0,0
18,1113334555567,0,4,1,3,0,3,3,4,0
18,1113455556777,0,4,3,3,0,3,1,4,0
18,1114445666678,0,0,4,1,3,0,3,3,4
18,1114445678999,0,0,4,1,3,3,3,3,1
18,1114566667888,0,0,4,3,3,0,3,1,4
18,2223444456888,4,1,3,0,3,3,4,0,0
18,2223444456999,4,1,3,0,3,3,4,0,0
18,2224445666678,0,0,4,1,3,0,3,3,4
18,2224445678999,0,0,4,1,3,3,3,3,1
18,2224566667888,0,0,4,3,3,0,3,1,4
18,2344445666888,4,3,3,0,3,1,4,0,0
18,2344445666999,4,3,3,0,3,1,4,0,0
18,3334555567999,0,4,1,3,0,3,3,4,0
18,3455556777999,0,4,3,3,0,3,1,4,0
17,1111223345678,0,2,2,0,3,3,0,3,4
17,1112223456678,1,1,3,3,0,2,3,0,4
17,1112223456789,1,1,3,3,0,3,3,0,3
17,1112224445678,0,0,4,0,3,3,0,3,4
17,1112224566667,0,0,4,3,3,0,3,4,0
17,1112224567888,0,0,4,3,0,3,3,0,4
17,1112233445678,0,2,2,0,3,3,0,3,4
17,1112334455678,0,3,2,0,2,3,0,3,4
17,1112344556678,0,3,3,0,2,2,0,3,4
17,1112345566778,0,3,3,0,2,2,0,3,4
17,1112345666789,1,3,3,3,3,1,3,0,0
17,1112345667788,0,3,3,0,3,2,0,2,4
17,1112345677889,0,3,3,0,3,3,0,2,3
17,1113334566667,0,4,0,3,3,0,3,4,0
17,1113334567999,0,4,0,3,3,0,3,4,0
17,1113335677778,0,0,0,4,3,3,0,3,4
17,1113444456777,0,4,3,0,3,3,0,4,0
17,1113444456888,0,4,3,0,3,3,4,0,0
17,1113455556888,0,4,3,3,0,3,4,0,0
17,1113455556999,0,4,3,3,0,3,4,0,0
17,1113456777999,0,4,3,0,3,3,0,4,0
17,1114445677778,0,0,4,0,3,3,0,3,4
17,1114555567888,0,0,4,3,0,3,3,0,4
17,1114555567999,0,0,4,3,0,3,3,4,0
17,1122233345678,2,1,1,0,3,3,0,3,4
17,1122334567888,2,0,2,3,0,3,3,0,4
17,1222233456678,3,0,2,3,0,2,3,0,4
17,1222233456789,3,0,2,3,0,3,3,0,3
17,1223344445678,0,2,2,0,3,3,0,3,4
17,1223344567888,3,0,2,2,0,3,3,0,4
17,1223345566667,3,2,0,3,2,0,3,4,0
17,1223345666678,3,2,0,3,3,0,3,3,0
17,1223345678999,3,2,0,3,3,0,3,3,0
17,1233334455667,3,3,0,2,2,0,3,4,0
17,1233334555678,3,3,0,3,1,3,0,0,4
17,1233334556677,3,3,0,3,2,0,2,4,0
17,1233334566778,3,3,0,3,3,0,2,3,0
17,1233334567789,3,3,0,3,3,0,2,3,0
17,1233335677778,0,0,0,4,3,3,0,3,4
17,1233444455678,0,3,2,0,2,3,0,3,4
17,1233445566667,3,3,0,2,2,0,3,4,0
17,1233445567888,3,0,2,2,0,3,3,0,4
17,1233456677778,0,3,2,0,3,2,0,3,4
17,1233456777789,0,3,2,0,3,3,0,3,3
17,1234445666678,0,0,3,1,3,0,3,3,4
17,1234445678999,0,0,3,1,3,3,3,3,1
17,1234455556678,3,0,3,2,0,2,3,0,4
17,1234455667888,3,0,3,2,0,2,3,0,4
17,1234555566778,3,0,3,3,0,2,2,0,4
17,1234556677888,3,0,3,3,0,2,2,0,4
17,1234566778888,3,0,3,3,0,2,2,0,4
17,1234567788889,3,0,3,3,0,3,2,0,3
17,1234567888999,3,0,3,3,0,3,3,1,1
17,2222334456678,4,0,2,2,0,2,3,0,4
17,2222334456789,4,0,2,2,0,3,3,0,3
17,2223335677778,0,0,0,4,3,3,0,3,4
17,2223344445678,4,1,2,0,3,3,0,0,4
17,2223344556678,4,0,2,2,0,2,3,0,4
17,2223344556789,4,0,2,2,0,3,3,0,3
17,2223444556677,4,1,3,1,2,0,2,4,0
17,2223445566678,4,0,3,2,0,1,3,0,4
17,2223445566789,4,0,3,2,0,2,3,0,3
17,2223455556888,4,0,3,3,0,3,4,0,0
17,2223455556999,4,0,3,3,0,3,4,0,0
17,2223455666778,4,0,3,3,0,1,2,0,4
17,2223455667789,4,0,3,3,0,2,2,0,3
17,2223456677889,4,0,3,3,0,2,2,0,3
17,2223456778899,4,0,3,3,0,3,2,0,2
17,2223456888999,4,0,3,3,0,3,4,0,0
17,2224445677778,0,0,4,0,3,3,0,3,4
17,2224555567888,0,0,4,3,0,3,3,0,4
17,2224555567999,0,0,4,3,0,3,3,4,0
17,2224566667999,0,0,4,3,3,0,3,4,0
17,2233334455667,4,2,0,2,2,0,3,4,0
17,2233445556777,4,2,0,2,1,3,1,4,0
17,2233445566667,4,2,0,2,2,0,3,4,0
17,2233445666678,4,2,0,2,3,0,3,3,0
17,2233445678999,4,2,0,2,3,0,3,3,0
17,2333344455667,4,3,0,1,2,0,3,4,0
17,2333344555667,4,3,0,2,1,0,3,4,0
17,2333344555678,4,3,0,2,1,3,0,0,4
17,2333344556677,4,3,0,2,2,0,2,4,0
17,2333344556678,4,3,0,2,2,0,3,3,0
17,2333344566778,4,3,0,2,3,0,2,3,0
17,2333344567789,4,3,0,2,3,0,2,3,0
17,2333345666888,4,3,0,3,3,0,4,0,0
17,2333345666999,4,3,0,3,3,0,4,0,0
17,2333345777789,4,3,0,3,3,4,0,0,0
17,2333345777888,4,3,0,3,3,4,0,0,0
17,2333345777999,4,3,0,3,3,4,0,0,0
17,2334445566667,4,3,0,1,2,0,3,4,0
17,2334445567888,4,0,2,1,0,3,3,0,4
17,2334455556678,4,0,2,2,0,2,3,0,4
17,2334455556789,4,0,2,2,0,3,3,0,3
17,2334455566667,4,3,0,2,1,0,3,4,0
17,2334455666677,4,3,0,2,2,0,2,4,0
17,2334455666678,4,3,0,2,2,0,3,3,0
17,2334455678999,4,3,0,2,2,0,3,3,0
17,2334456677778,0,3,2,0,3,2,0,3,4
17,2334456777789,0,3,2,0,3,3,0,3,3
17,2344445566778,0,3,3,0,2,2,0,3,4
17,2344445666789,4,3,3,0,3,1,3,0,0
17,2344445667788,0,3,3,0,3,2,0,2,4
17,2344445677889,0,3,3,0,3,3,0,2,3
17,2344455556678,4,0,3,1,0,2,3,0,4
17,2344455566678,4,3,0,1,1,1,0,3,4
17,2344455667888,4,0,3,1,0,2,3,0,4
17,2344555566678,4,0,3,2,0,1,3,0,4
17,2344555566778,4,0,3,2,0,2,2,0,4
17,2344555566789,4,0,3,2,0,2,3,0,3
17,2344556677778,0,3,3,0,2,2,0,3,4
17,2344556677888,4,0,3,2,0,2,2,0,4
17,2344556678999,4,3,0,2,2,0,3,3,0
17,2344566778888,4,0,3,2,0,2,2,0,4
17,2344567788889,4,0,3,2,0,3,2,0,3
17,2344567888999,4,0,3,2,0,3,3,1,1
17,2345556677778,4,0,0,3,1,2,0,3,4
17,2345556777789,4,0,0,3,1,3,0,3,3
17,2345566667789,4,3,0,3,2,0,2,3,0
17,2345566778999,4,3,0,3,2,0,2,3,0
17,2345666677888,4,0,0,3,3,0,2,1,4
17,2345666677889,4,3,0,3,3,0,2,2,0
17,2345666888999,4,3,0,3,3,0,4,0,0
17,2345667788999,4,3,0,3,3,0,2,2,0
17,2345677788899,4,3,0,3,3,0,1,1,2
17,2345677889999,4,3,0,3,3,0,2,2,0
17,3334555667788,0,4,1,3,1,2,0,2,4
17,3334566667999,0,4,0,3,3,0,3,4,0
17,3344445566778,0,4,2,0,2,2,0,3,4
17,3344556667888,0,4,2,0,2,1,3,1,4
17,3344556677778,0,4,2,0,2,2,0,3,4
17,3344556777789,0,4,2,0,2,3,0,3,3
17,3444455566778,0,4,3,0,1,2,0,3,4
17,3444455666778,0,4,3,0,2,1,0,3,4
17,3444455667788,0,4,3,0,2,2,0,2,4
17,3444455667789,0,4,3,0,2,2,0,3,3
17,3444455677889,0,4,3,0,2,3,0,2,3
17,3444456777999,0,4,3,0,3,3,0,4,0
17,3444456888999,0,4,3,0,3,3,4,0,0
17,3445556677778,0,4,3,0,1,2,0,3,4
17,3445566677778,0,4,3,0,2,1,0,3,4
17,3445566777788,0,4,3,0,2,2,0,2,4
17,3445566777789,0,4,3,0,2,2,0,3,3
16,1111233334567,0,3,0,3,3,0,3,4,0
16,1111234445678,0,0,3,0,3,3,0,3,4
16,1111234567888,0,0,3,3,0,3,3,0,4
16,1112222345678,0,0,3,0,3,3,0,3,4
16,1112223334567,1,1,1,3,3,0,3,4,0
16,1112333344567,1,3,0,2,3,0,3,4,0
16,1112333345567,1,3,0,3,2,3,0,4,0
16,1112344567888,1,0,3,2,0,3,3,0,4
16,1112345555678,0,3,3,0,0,3,0,3,4
16,1112345678888,0,3,3,0,3,3,0,0,4
16,1113334455678,0,4,1,2,2,3,0,0,4
16,1113334555678,0,4,1,3,1,3,0,0,4
16,1113344445678,0,4,2,0,3,3,0,0,4
16,1113345555678,0,4,2,3,0,3,0,0,4
16,1113444456678,0,4,3,0,3,2,0,0,4
16,1113444456789,0,4,3,0,3,3,0,0,3
16,1113455677778,0,4,0,0,2,3,0,3,4
16,1113456667788,0,4,3,0,0,1,2,2,4
16,1113456667888,0,4,0,0,3,1,3,1,4
16,1113456678888,0,4,3,0,0,2,3,0,4
16,1113456777788,0,4,0,0,3,3,0,2,4
16,1113456788889,0,4,3,0,0,3,3,0,3
16,1222233334567,3,0,0,3,3,0,3,4,0
16,1222234445678,0,0,3,0,3,3,0,3,4
16,1222234555678,3,0,3,3,0,3,0,0,4
16,1222234567999,3,0,3,3,0,0,3,4,0
16,1233334444567,3,3,0,0,3,0,3,4,0
16,1233334567777,3,3,0,3,3,0,0,4,0
16,1233455556777,0,3,2,3,0,3,1,4,0
16,1234444567888,3,0,3,0,0,3,3,0,4
16,1234445677778,0,0,3,0,3,3,0,3,4
16,1234555566667,3,0,3,3,0,0,3,4,0
16,1234555677778,3,0,3,3,0,3,0,0,4
16,1234555678888,3,0,3,3,0,3,0,0,4
16,1234566667999,3,0,0,3,3,0,3,4,0
16,1234567777888,3,0,3,3,0,3,0,0,4
16,2222333344567,4,0,0,2,3,0,3,4,0
16,2222344445678,0,0,3,0,3,3,0,3,4
16,2222344555678,4,0,3,2,0,3,0,0,4
16,2222344567999,4,0,3,2,0,0,3,4,0
16,2222345556678,4,0,0,3,0,2,3,0,4
16,2222345556777,4,0,0,3,1,3,1,4,0
16,2222345556789,4,0,0,3,0,3,3,0,3
16,2222345566667,4,0,0,3,2,0,3,4,0
16,2222345666677,4,0,0,3,3,0,2,4,0
16,2222345666678,4,0,0,3,3,0,3,3,0
16,2222345677888,4,0,0,3,0,3,2,0,4
16,2222345678999,4,0,0,3,3,0,3,3,0
16,2223333456678,4,0,0,3,0,2,3,0,4
16,2223333456789,4,0,0,3,0,3,3,0,3
16,2223334444567,4,1,1,0,3,0,3,4,0
16,2223334445678,0,1,1,1,3,3,0,3,4
16,2223334455678,4,0,1,2,2,3,0,0,4
16,2223344445567,4,1,2,0,2,3,0,4,0
16,2223345555678,4,0,2,3,0,3,0,0,4
16,2223345677778,4,0,2,3,0,3,0,0,4
16,2223345678888,4,0,2,3,0,3,0,0,4
16,2223444455678,0,1,3,0,2,3,0,3,4
16,2223444566667,4,1,3,1,3,0,0,4,0
16,2223444567777,4,1,3,1,3,0,0,4,0
16,2223444567999,4,1,3,1,3,0,0,4,0
16,2223456666789,4,0,3,3,0,0,3,0,3
16,2223456678999,4,0,3,3,0,2,3,0,1
16,2223456789999,4,0,3,3,0,3,3,0,0
16,2233334566667,4,2,0,3,3,0,0,4,0
16,2233334567777,4,2,0,3,3,0,0,4,0
16,2233334567999,4,2,0,3,3,0,0,4,0
16,2233444555678,4,2,2,1,0,3,0,0,4
16,2233444567999,4,2,2,1,0,0,3,4,0
16,2333344445567,4,3,0,0,2,3,0,4,0
16,2333344567777,4,3,0,2,3,0,0,4,0
16,2333345556678,4,0,0,3,0,2,3,0,4
16,2333345556777,4,0,0,3,1,3,1,4,0
16,2333345556789,4,0,0,3,0,3,3,0,3
16,2333345567999,4,3,0,3,2,0,0,4,0
16,2333345666677,4,0,0,3,3,0,2,4,0
16,2333345666789,4,3,0,3,3,0,3,0,0
16,2333345677888,4,0,0,3,0,3,2,0,4
16,2344445555678,0,3,3,0,0,3,0,3,4
16,2344445678888,0,3,3,0,3,3,0,0,4
16,2344555566667,4,0,3,2,0,0,3,4,0
16,2344555566777,4,0,3,2,0,2,1,4,0
16,2344555677778,4,0,3,2,0,3,0,0,4
16,2344555678888,4,0,3,2,0,3,0,0,4
16,2344566667999,4,0,0,2,3,0,3,4,0
16,2344567777888,4,0,3,2,0,3,0,0,4
16,2345555666678,4,3,0,3,0,0,3,3,0
16,2345555666777,4,3,0,3,0,1,1,4,0
16,2345555677888,4,0,0,3,0,3,2,0,4
16,2345555677999,4,0,0,3,0,3,2,4,0
16,2345555678999,4,3,0,3,0,0,3,3,0
16,2345556667788,4,0,0,3,0,1,2,2,4
16,2345556678888,4,0,0,3,0,2,3,0,4
16,2345556777999,4,0,0,3,1,3,1,4,0
16,2345556788889,4,0,0,3,0,3,3,0,3
16,2345566667777,4,3,0,3,2,0,0,4,0
16,2345566667888,4,3,0,3,2,0,3,1,0
16,2345566777888,4,0,0,3,2,2,1,0,4
16,2345566777999,4,0,0,3,2,2,1,4,0
16,2345666677999,4,0,0,3,3,0,2,4,0
16,2345666678888,4,3,0,3,3,0,3,0,0
16,2345666777888,4,3,0,3,3,1,1,1,0
16,2345666788889,4,3,0,3,3,0,3,0,0
16,2345666789999,4,3,0,3,3,0,3,0,0
16,2345678888999,4,3,0,3,3,0,3,0,0
16,3333444455678,0,4,0,0,2,3,0,3,4
16,3333456667888,0,4,0,0,3,1,3,1,4
16,3333456677778,0,4,0,0,3,2,0,3,4
16,3333456777788,0,4,0,0,3,3,0,2,4
16,3333456777789,0,4,0,0,3,3,0,3,3
16,3334445555678,0,4,1,1,0,3,0,3,4
16,3334455556678,0,4,1,2,0,2,3,0,4
16,3334555567789,0,4,1,3,0,3,2,3,0
16,3334555677778,0,4,1,3,1,3,0,0,4
16,3334555678888,0,4,1,3,1,3,0,0,4
16,3344445677778,0,4,2,0,3,3,0,0,4
16,3344445678888,0,4,2,0,3,3,0,0,4
16,3444455556678,0,4,3,0,0,2,3,0,4
16,3444455556789,0,4,3,0,0,3,3,0,3
16,3444455678888,0,4,3,0,2,3,0,0,4
16,3444456667888,0,4,0,0,3,1,3,1,4
16,3444456777788,0,4,0,0,3,3,0,2,4
16,3455666677778,0,4,0,3,2,0,0,3,4
16,3455666677888,0,4,0,3,2,0,2,1,4
16,3455677778999,0,4,0,3,2,3,0,3,1
16,3456666777789,0,4,3,0,3,0,0,3,3
16,3456666777888,0,4,3,0,3,0,1,1,4
16,3456677778888,0,4,3,0,3,2,0,0,4
16,3456677778999,0,4,3,0,3,2,0,3,1
16,3456777788889,0,4,3,0,3,3,0,0,3
16,3456777789999,0,4,3,0,3,3,0,3,0
16,3456777888999,0,4,3,0,3,3,1,1,1
15,1111223345666,0,2,2,3,3,1,4,0,0
15,1111233455556,0,3,2,3,0,3,4,0,0
15,1111233456777,0,3,2,0,3,3,0,4,0
15,1112222334456,1,0,2,2,3,3,4,0,0
15,1112222345666,1,0,3,3,3,1,4,0,0
15,1112223444456,1,1,3,0,3,3,4,0,0
15,1112223455556,1,1,3,3,0,3,4,0,0
15,1112223456888,1,1,3,3,0,3,4,0,0
15,1112223456999,1,1,3,3,0,3,4,0,0
15,1112233445566,1,2,2,2,2,2,4,0,0
15,1112233445666,1,2,2,2,3,1,4,0,0
15,1112333344556,1,3,0,2,2,3,4,0,0
15,1112333345666,1,3,0,3,3,1,4,0,0
15,1112334455556,1,3,2,2,0,3,4,0,0
15,1112334455666,1,3,2,2,2,1,4,0,0
15,1112334456777,0,3,2,0,3,3,0,4,0
15,1112334456888,0,3,2,0,3,3,4,0,0
15,1112344445567,0,3,3,0,2,3,0,4,0
15,1112344445666,1,3,3,0,3,1,4,0,0
15,1112344556666,1,3,3,2,2,0,4,0,0
15,1112345555666,1,3,3,3,0,1,4,0,0
15,1112345556677,0,3,3,0,1,2,2,4,0
15,1112345567777,0,3,3,0,2,3,0,4,0
15,1112345567999,0,3,3,0,2,3,0,4,0
15,1112345666777,1,3,3,3,3,1,1,0,0
15,1113333445567,0,4,0,2,2,0,3,4,0
15,1113334445678,0,0,1,1,3,3,0,3,4
15,1113334455567,0,4,1,2,1,3,0,4,0
15,1113334455667,0,4,0,2,2,0,3,4,0
15,1113334556677,0,4,0,3,2,0,2,4,0
15,1113334566778,0,4,0,3,3,0,2,3,0
15,1113334567789,0,4,0,3,3,0,2,3,0
15,1113344445567,0,4,2,0,2,3,0,4,0
15,1113344556777,0,4,2,0,2,3,0,4,0
15,1113444455567,0,4,3,0,1,3,0,4,0
15,1113444455667,0,4,3,0,2,2,0,4,0
15,1113445566667,0,4,0,2,2,0,3,4,0
15,1113445566777,0,4,3,0,2,2,0,4,0
15,1113445567888,0,0,3,2,0,3,3,0,4
15,1113455566667,0,4,0,3,1,0,3,4,0
15,1113455666677,0,4,0,3,2,0,2,4,0
15,1113455666678,0,4,0,3,2,0,3,3,0
15,1113455667777,0,4,3,0,2,2,0,4,0
15,1113455667888,0,4,3,3,0,2,3,0,0
15,1113455678999,0,4,0,3,2,0,3,3,0
15,1113456777888,0,4,3,0,3,3,1,1,0
15,1114444556678,0,0,4,0,2,2,0,3,4
15,1114445566778,0,0,4,0,2,2,0,3,4
15,1114445667788,0,0,4,0,3,2,0,2,4
15,1114445677889,0,0,4,0,3,3,0,2,3
15,1114455556678,0,0,4,2,0,2,3,0,4
15,1114455667888,0,0,4,2,0,2,3,0,4
15,1114555566678,0,0,4,3,0,1,3,0,4
15,1114555566778,0,0,4,3,0,2,2,0,4
15,1114555566789,0,0,4,3,0,2,3,0,3
15,1114556677778,0,0,4,0,2,2,0,3,4
15,1114556677888,0,0,4,3,0,2,2,0,4
15,1114566677778,0,0,4,0,3,1,0,3,4
15,1114566777788,0,0,4,0,3,2,0,2,4
15,1114566777789,0,0,4,0,3,2,0,3,3
15,1114566778888,0,0,4,3,0,2,2,0,4
15,1114567788889,0,0,4,3,0,3,2,0,3
15,1114567888999,0,0,4,3,0,3,3,1,1
15,1122233345666,2,1,1,3,3,1,4,0,0
15,1122333455556,2,2,1,3,0,3,4,0,0
15,1122333456777,2,2,1,0,3,3,0,4,0
15,1122334445678,0,0,2,0,3,3,0,3,4
15,1122334566667,2,0,0,3,3,0,3,4,0
15,1222233444456,3,0,2,0,3,3,4,0,0
15,1222233455556,3,0,2,3,0,3,4,0,0
15,1222233456888,3,0,2,3,0,3,4,0,0
15,1222233456999,3,0,2,3,0,3,4,0,0
15,1222234445566,3,0,3,1,2,2,4,0,0
15,1222234455556,3,0,3,2,0,3,4,0,0
15,1222234456666,3,0,3,2,3,0,4,0,0
15,1222234555567,3,0,3,3,0,3,3,0,0
15,1223344445666,3,2,2,0,3,1,4,0,0
15,1223344566667,3,0,0,2,3,0,3,4,0
15,1223345556678,3,0,0,3,0,2,3,0,4
15,1223345556777,3,0,0,3,1,3,1,4,0
15,1223345556789,3,0,0,3,0,3,3,0,3
15,1223345666677,3,0,0,3,3,0,2,4,0
15,1223345666888,3,2,0,3,3,0,4,0,0
15,1223345666999,3,2,0,3,3,0,4,0,0
15,1223345677778,0,2,0,0,3,3,0,3,4
15,1223345677888,3,0,0,3,0,3,2,0,4
15,1233334445566,3,3,0,1,2,2,4,0,0
15,1233334455556,3,3,0,2,0,3,4,0,0
15,1233334456666,3,3,0,2,3,0,4,0,0
15,1233334456888,3,3,0,2,3,0,4,0,0
15,1233334456999,3,3,0,2,3,0,4,0,0
15,1233444456777,0,3,2,0,3,3,0,4,0
15,1233444456888,0,3,2,0,3,3,4,0,0
15,1233455677778,0,3,0,0,2,3,0,3,4
15,1233456667888,0,3,0,0,3,1,3,1,4
15,1233456777788,0,3,0,0,3,3,0,2,4
15,1233456777999,0,3,2,0,3,3,0,4,0
15,1234455556888,3,0,3,2,0,3,4,0,0
15,1234455556999,3,0,3,2,0,3,4,0,0
15,1234555667788,3,0,3,3,0,2,0,0,4
15,1234555677889,3,0,3,3,0,3,0,0,3
15,2222334455556,4,0,2,2,0,3,4,0,0
15,2222334456888,4,0,2,2,0,3,4,0,0
15,2222334456999,4,0,2,2,0,3,4,0,0
15,2222344445566,4,0,3,0,2,2,4,0,0
15,2222344445666,4,0,3,0,3,1,4,0,0
15,2222344455556,4,0,3,1,0,3,4,0,0
15,2222344456666,4,0,3,1,3,0,4,0,0
15,2222344555566,4,0,3,2,0,2,4,0,0
15,2222344555567,4,0,3,2,0,3,3,0,0
15,2223333444456,4,1,0,0,3,3,4,0,0
15,2223333445567,0,1,0,2,2,3,3,4,0
15,2223334445666,4,1,1,1,3,1,4,0,0
15,2223334455567,4,0,1,2,1,3,0,4,0
15,2223334555567,0,1,1,3,0,3,3,4,0
15,2223334566667,0,1,1,3,3,0,3,4,0
15,2223334567999,0,1,1,3,3,0,3,4,0
15,2223344556677,0,1,2,2,2,2,2,4,0
15,2223344556888,4,0,2,2,0,3,4,0,0
15,2223344556999,4,0,2,2,0,3,4,0,0
15,2223345566778,4,0,2,3,0,2,0,0,4
15,2223345667788,4,0,2,3,0,2,0,0,4
15,2223345677889,4,0,2,3,0,3,0,0,3
15,2223444455556,4,1,3,0,0,3,4,0,0
15,2223444456666,4,1,3,0,3,0,4,0,0
15,2223444555666,4,1,3,1,1,1,4,0,0
15,2223444566778,4,1,3,1,3,0,0,3,0
15,2223444567789,4,1,3,1,3,0,0,3,0
15,2223445566667,0,1,3,2,2,0,3,4,0
15,2223445566888,4,0,3,2,0,2,4,0,0
15,2223445566999,4,0,3,2,0,2,4,0,0
15,2223445567888,0,0,3,2,0,3,3,0,4
15,2223445567999,0,0,3,2,0,3,3,4,0
15,2223455566677,4,1,3,3,1,1,2,0,0
15,2223455667888,4,0,3,3,0,2,3,0,0
15,2223455667999,4,0,3,3,0,2,3,0,0
15,2224444556678,0,0,4,0,2,2,0,3,4
15,2224445566678,0,0,4,1,2,1,3,0,4
15,2224445566778,0,0,4,0,2,2,0,3,4
15,2224445667788,0,0,4,0,3,2,0,2,4
15,2224445677889,0,0,4,0,3,3,0,2,3
15,2224455556678,0,0,4,2,0,2,3,0,4
15,2224455667888,0,0,4,2,0,2,3,0,4
15,2224555566678,0,0,4,3,0,1,3,0,4
15,2224555566778,0,0,4,3,0,2,2,0,4
15,2224555566789,0,0,4,3,0,2,3,0,3
15,2224556677778,0,0,4,0,2,2,0,3,4
